DateTime,RightMouseLocation
2025/10/7 1:26:31,middle
2025/10/7 1:26:32,mid-sep
2025/10/7 1:26:33,middle
2025/10/7 1:26:40,corridor
2025/10/7 1:26:41,side
2025/10/7 1:27:39,corridor
2025/10/7 1:27:40,middle
2025/10/7 1:27:44,mid-sep
2025/10/7 1:27:55,middle
2025/10/7 1:27:58,corridor
2025/10/7 1:27:59,middle
2025/10/7 1:28:13,corridor
2025/10/7 1:28:14,side
2025/10/7 1:41:12,corridor
2025/10/7 1:41:13,middle
2025/10/7 1:41:14,mid-sep
2025/10/7 1:41:16,middle
2025/10/7 1:41:16,corridor
2025/10/7 1:41:16,side
2025/10/7 1:41:55,corridor
2025/10/7 1:41:56,middle
2025/10/7 1:42:00,corridor
2025/10/7 1:42:01,side
2025/10/7 1:42:23,corridor
2025/10/7 1:42:23,middle
2025/10/7 1:42:44,mid-sep
2025/10/7 1:42:54,middle
2025/10/7 1:45:30,mid-sep
2025/10/7 1:45:33,middle
2025/10/7 1:46:48,corridor
2025/10/7 1:46:49,side
2025/10/7 1:56:08,corridor
2025/10/7 1:56:08,middle
2025/10/7 1:56:11,corridor
2025/10/7 1:56:12,side
2025/10/7 2:10:06,corridor
2025/10/7 2:10:07,middle
2025/10/7 2:10:15,mid-sep
2025/10/7 2:10:22,middle
2025/10/7 2:10:51,corridor
2025/10/7 2:10:52,side
2025/10/7 2:40:38,corridor
2025/10/7 2:40:39,middle
2025/10/7 2:41:07,mid-sep
2025/10/7 2:41:10,middle
2025/10/7 2:41:11,corridor
2025/10/7 2:41:12,side
2025/10/7 2:41:48,corridor
2025/10/7 2:41:49,middle
2025/10/7 2:41:58,mid-sep
2025/10/7 2:42:14,middle
2025/10/7 2:42:16,corridor
2025/10/7 2:42:19,side
2025/10/7 2:49:39,corridor
2025/10/7 2:49:40,middle
2025/10/7 2:49:41,corridor
2025/10/7 2:49:42,side
2025/10/7 3:28:23,corridor
2025/10/7 3:28:24,middle
2025/10/7 3:28:29,mid-sep
2025/10/7 3:28:30,middle
2025/10/7 3:28:32,corridor
2025/10/7 3:28:32,side
2025/10/7 3:28:50,corridor
2025/10/7 3:28:51,middle
2025/10/7 3:29:01,mid-sep
2025/10/7 3:29:07,middle
2025/10/7 3:29:08,corridor
2025/10/7 3:29:08,side
2025/10/7 3:34:39,corridor
2025/10/7 3:34:40,middle
2025/10/7 3:34:54,mid-sep
2025/10/7 3:34:58,middle
2025/10/7 3:35:01,corridor
2025/10/7 3:35:01,side
2025/10/7 5:48:16,corridor
2025/10/7 5:48:18,middle
2025/10/7 5:48:35,corridor
2025/10/7 5:48:36,side
2025/10/7 5:59:30,corridor
2025/10/7 5:59:30,middle
2025/10/7 5:59:34,corridor
2025/10/7 5:59:35,side
2025/10/7 6:01:07,corridor
2025/10/7 6:01:07,middle
2025/10/7 6:01:09,mid-sep
2025/10/7 6:01:12,middle
2025/10/7 6:01:15,corridor
2025/10/7 6:01:15,side
2025/10/7 6:09:29,corridor
2025/10/7 6:09:30,middle
2025/10/7 6:09:36,mid-sep
2025/10/7 6:09:38,middle
2025/10/7 6:09:50,mid-sep
2025/10/7 6:09:57,middle
2025/10/7 6:09:57,corridor
2025/10/7 6:09:58,side
2025/10/7 6:12:59,corridor
2025/10/7 6:12:59,middle
2025/10/7 6:13:06,corridor
2025/10/7 6:13:07,side
2025/10/7 6:22:13,corridor
2025/10/7 6:22:14,middle
2025/10/7 6:22:19,mid-sep
2025/10/7 6:22:26,middle
2025/10/7 6:22:26,corridor
2025/10/7 6:22:27,side
2025/10/7 6:25:33,corridor
2025/10/7 6:25:33,middle
2025/10/7 6:26:06,corridor
2025/10/7 6:26:08,side
2025/10/7 7:47:11,corridor
2025/10/7 7:47:11,middle
2025/10/7 7:47:31,corridor
2025/10/7 7:47:31,side
2025/10/7 7:54:04,corridor
2025/10/7 7:54:05,middle
2025/10/7 7:54:32,corridor
2025/10/7 7:54:37,side
2025/10/7 7:59:37,corridor
2025/10/7 7:59:43,middle
2025/10/7 7:59:43,corridor
2025/10/7 7:59:43,side
2025/10/7 8:28:20,corridor
2025/10/7 8:28:22,middle
2025/10/7 8:28:24,mid-sep
2025/10/7 8:28:28,middle
2025/10/7 8:28:28,corridor
2025/10/7 8:28:29,side
2025/10/7 8:44:43,corridor
2025/10/7 8:44:43,middle
2025/10/7 8:45:05,mid-sep
2025/10/7 8:45:09,middle
2025/10/7 8:45:09,corridor
2025/10/7 8:45:10,side
2025/10/7 9:33:39,corridor
2025/10/7 9:33:41,middle
2025/10/7 9:33:42,corridor
2025/10/7 9:33:42,side
2025/10/7 9:57:35,corridor
2025/10/7 9:57:35,middle
2025/10/7 9:57:36,corridor
2025/10/7 9:57:36,side
2025/10/7 10:25:02,corridor
2025/10/7 10:25:03,middle
2025/10/7 10:25:33,corridor
2025/10/7 10:25:35,side
2025/10/7 10:37:13,corridor
2025/10/7 10:37:13,middle
2025/10/7 10:37:27,corridor
2025/10/7 10:37:28,side
2025/10/7 10:51:45,corridor
2025/10/7 10:51:45,middle
2025/10/7 10:51:46,corridor
2025/10/7 10:51:46,side
2025/10/7 12:01:03,corridor
2025/10/7 12:01:04,middle
2025/10/7 12:01:04,mid-sep
2025/10/7 12:01:09,middle
2025/10/7 12:01:09,corridor
2025/10/7 12:01:10,side
2025/10/7 12:33:36,corridor
2025/10/7 12:33:36,middle
2025/10/7 12:33:42,corridor
2025/10/7 12:33:42,side
2025/10/7 12:45:23,corridor
2025/10/7 12:45:23,middle
2025/10/7 12:45:24,corridor
2025/10/7 12:46:38,side
2025/10/7 12:50:11,corridor
2025/10/7 12:50:12,middle
2025/10/7 12:50:31,mid-sep
2025/10/7 12:50:34,middle
2025/10/7 12:50:34,corridor
2025/10/7 12:50:34,side
2025/10/7 13:02:13,corridor
2025/10/7 13:02:14,middle
2025/10/7 13:02:15,mid-sep
2025/10/7 13:02:19,middle
2025/10/7 13:02:27,corridor
2025/10/7 13:02:27,side
2025/10/7 14:50:57,corridor
2025/10/7 14:50:58,middle
2025/10/7 14:51:42,corridor
2025/10/7 14:51:43,side
2025/10/7 15:02:02,corridor
2025/10/7 15:02:03,middle
2025/10/7 15:02:12,mid-sep
2025/10/7 15:02:24,middle
2025/10/7 15:02:32,corridor
2025/10/7 15:02:33,side
2025/10/7 16:59:41,corridor
2025/10/7 16:59:42,middle
2025/10/7 16:59:57,mid-sep
2025/10/7 17:00:04,middle
2025/10/7 17:00:36,mid-sep
2025/10/7 17:00:41,middle
2025/10/7 17:00:41,corridor
2025/10/7 17:00:46,side
2025/10/7 17:02:37,corridor
2025/10/7 17:02:39,middle
2025/10/7 17:02:54,corridor
2025/10/7 17:02:55,side
2025/10/7 18:20:50,corridor
2025/10/7 18:20:51,middle
2025/10/7 18:20:52,mid-sep
2025/10/7 18:21:01,middle
2025/10/7 18:21:01,corridor
2025/10/7 18:21:02,side
2025/10/7 18:51:01,corridor
2025/10/7 18:51:02,middle
2025/10/7 18:56:41,corridor
2025/10/7 18:56:49,side
2025/10/7 18:57:17,corridor
2025/10/7 18:57:19,middle
2025/10/7 18:57:19,mid-sep
2025/10/7 18:57:24,middle
2025/10/7 18:57:24,corridor
2025/10/7 18:57:25,side
2025/10/7 18:57:59,corridor
2025/10/7 18:57:59,middle
2025/10/7 18:58:00,corridor
2025/10/7 18:58:00,side
2025/10/7 18:58:31,corridor
2025/10/7 18:58:32,side
2025/10/7 19:04:22,corridor
2025/10/7 19:04:22,middle
2025/10/7 19:04:28,corridor
2025/10/7 19:04:34,side
2025/10/7 19:27:52,corridor
2025/10/7 19:27:52,middle
2025/10/7 19:27:58,mid-sep
2025/10/7 19:28:06,middle
2025/10/7 19:28:11,corridor
2025/10/7 19:28:12,side
2025/10/7 19:38:49,corridor
2025/10/7 19:38:49,middle
2025/10/7 19:38:51,corridor
2025/10/7 19:38:53,middle
2025/10/7 19:38:56,corridor
2025/10/7 19:39:05,side
2025/10/7 19:42:51,corridor
2025/10/7 19:42:51,middle
2025/10/7 19:42:53,corridor
2025/10/7 19:42:54,side
2025/10/7 19:47:30,corridor
2025/10/7 19:47:30,middle
2025/10/7 19:47:35,corridor
2025/10/7 19:47:36,side
2025/10/7 19:58:48,corridor
2025/10/7 19:58:48,middle
2025/10/7 19:58:57,corridor
2025/10/7 19:58:58,side
2025/10/7 20:02:38,corridor
2025/10/7 20:02:39,middle
2025/10/7 20:03:02,mid-sep
2025/10/7 20:03:06,middle
2025/10/7 20:03:40,mid-sep
2025/10/7 20:03:42,middle
2025/10/7 20:05:05,corridor
2025/10/7 20:05:08,side
2025/10/7 20:06:06,corridor
2025/10/7 20:06:06,middle
2025/10/7 20:06:09,mid-sep
2025/10/7 20:06:13,middle
2025/10/7 20:06:18,corridor
2025/10/7 20:06:19,side
2025/10/7 20:44:28,corridor
2025/10/7 20:44:29,middle
2025/10/7 20:44:29,mid-sep
2025/10/7 20:44:35,middle
2025/10/7 20:45:45,mid-sep
2025/10/7 20:45:47,middle
2025/10/7 20:48:22,corridor
2025/10/7 20:48:23,side
2025/10/7 21:00:50,corridor
2025/10/7 21:00:50,middle
2025/10/7 21:00:57,corridor
2025/10/7 21:00:58,side
2025/10/7 21:02:10,corridor
2025/10/7 21:02:11,middle
2025/10/7 21:02:12,corridor
2025/10/7 21:02:12,side
2025/10/7 21:09:28,corridor
2025/10/7 21:09:29,middle
2025/10/7 21:09:29,mid-sep
2025/10/7 21:09:32,middle
2025/10/7 21:09:48,corridor
2025/10/7 21:09:49,side
2025/10/7 21:10:39,corridor
2025/10/7 21:10:40,middle
2025/10/7 21:10:44,corridor
2025/10/7 21:10:45,side
2025/10/7 21:14:18,corridor
2025/10/7 21:14:18,middle
2025/10/7 21:18:50,mid-sep
2025/10/7 21:18:56,middle
2025/10/7 21:18:56,corridor
2025/10/7 21:18:57,side
2025/10/7 21:20:45,corridor
2025/10/7 21:20:45,middle
2025/10/7 21:20:59,corridor
2025/10/7 21:20:59,side
2025/10/7 21:27:39,corridor
2025/10/7 21:27:40,middle
2025/10/7 21:27:44,corridor
2025/10/7 21:27:47,side
2025/10/7 22:01:00,corridor
2025/10/7 22:01:04,middle
2025/10/7 22:01:04,mid-sep
2025/10/7 22:01:06,middle
2025/10/7 22:01:06,corridor
2025/10/7 22:01:09,side
2025/10/7 22:05:42,corridor
2025/10/7 22:05:44,middle
2025/10/7 22:05:44,mid-sep
2025/10/7 22:05:58,middle
2025/10/7 22:06:16,corridor
2025/10/7 22:06:17,side
2025/10/7 22:08:11,corridor
2025/10/7 22:08:12,middle
2025/10/7 22:08:22,mid-sep
2025/10/7 22:08:32,middle
2025/10/7 22:09:37,corridor
2025/10/7 22:09:40,side
2025/10/7 22:39:50,corridor
2025/10/7 22:39:51,middle
2025/10/7 22:39:54,mid-sep
2025/10/7 22:39:57,middle
2025/10/7 22:39:59,corridor
2025/10/7 22:40:01,side
2025/10/7 22:41:48,corridor
2025/10/7 22:41:49,middle
2025/10/7 22:41:53,corridor
2025/10/7 22:41:54,side
2025/10/7 23:12:15,corridor
2025/10/7 23:12:15,middle
2025/10/7 23:12:19,corridor
2025/10/7 23:12:20,side
2025/10/7 23:14:05,corridor
2025/10/7 23:14:06,middle
2025/10/7 23:14:06,mid-sep
2025/10/7 23:14:15,middle
2025/10/7 23:15:43,mid-sep
2025/10/7 23:15:47,middle
2025/10/7 23:15:48,corridor
2025/10/7 23:15:49,side
2025/10/7 23:19:32,corridor
2025/10/7 23:19:33,middle
2025/10/7 23:19:44,corridor
2025/10/7 23:19:45,side
2025/10/7 23:31:12,corridor
2025/10/7 23:31:12,middle
2025/10/7 23:31:13,corridor
2025/10/7 23:31:14,side
2025/10/7 23:51:48,corridor
2025/10/7 23:51:48,middle
2025/10/7 23:51:49,corridor
2025/10/7 23:51:49,side
2025/10/8 0:08:02,corridor
2025/10/8 0:08:03,middle
2025/10/8 0:08:05,corridor
2025/10/8 0:08:06,side
2025/10/8 0:08:11,corridor
2025/10/8 0:08:14,middle
2025/10/8 0:08:16,mid-sep
2025/10/8 0:08:17,middle
2025/10/8 0:08:17,side
2025/10/8 0:31:32,corridor
2025/10/8 0:31:32,middle
2025/10/8 0:31:35,mid-sep
2025/10/8 0:31:39,middle
2025/10/8 0:32:03,corridor
2025/10/8 0:32:04,side
2025/10/8 0:57:06,corridor
2025/10/8 0:57:07,middle
2025/10/8 0:58:38,corridor
2025/10/8 0:58:39,side
2025/10/8 1:03:26,corridor
2025/10/8 1:03:26,middle
2025/10/8 1:03:57,mid-sep
2025/10/8 1:04:06,middle
2025/10/8 1:04:58,mid-sep
2025/10/8 1:05:05,middle
2025/10/8 1:05:28,mid-sep
2025/10/8 1:05:29,middle
2025/10/8 1:05:43,corridor
2025/10/8 1:05:46,side
2025/10/8 1:11:37,corridor
2025/10/8 1:11:38,middle
2025/10/8 1:11:39,mid-sep
2025/10/8 1:11:40,middle
2025/10/8 1:11:44,corridor
2025/10/8 1:11:45,side
2025/10/8 2:28:36,corridor
2025/10/8 2:28:37,middle
2025/10/8 2:28:38,corridor
2025/10/8 2:28:39,side
2025/10/8 2:36:05,corridor
2025/10/8 2:36:06,side
2025/10/8 2:51:18,corridor
2025/10/8 2:51:19,middle
2025/10/8 2:51:20,corridor
2025/10/8 2:51:21,side
2025/10/8 3:01:15,corridor
2025/10/8 3:01:16,middle
2025/10/8 3:01:20,mid-sep
2025/10/8 3:01:22,middle
2025/10/8 3:01:23,corridor
2025/10/8 3:01:23,side
2025/10/8 3:30:59,corridor
2025/10/8 3:31:00,middle
2025/10/8 3:31:09,corridor
2025/10/8 3:31:10,side
2025/10/8 3:36:40,corridor
2025/10/8 3:36:40,middle
2025/10/8 3:36:44,corridor
2025/10/8 3:36:45,side
2025/10/8 3:37:28,corridor
2025/10/8 3:37:28,middle
2025/10/8 3:37:57,mid-sep
2025/10/8 3:38:08,middle
2025/10/8 3:38:10,corridor
2025/10/8 3:38:10,side
2025/10/8 4:01:06,corridor
2025/10/8 4:01:07,middle
2025/10/8 4:01:07,mid-sep
2025/10/8 4:01:10,middle
2025/10/8 4:01:10,mid-sep
2025/10/8 4:01:15,middle
2025/10/8 4:01:16,corridor
2025/10/8 4:01:17,side
2025/10/8 5:22:28,corridor
2025/10/8 5:22:29,middle
2025/10/8 5:22:37,corridor
2025/10/8 5:22:38,side
2025/10/8 5:34:34,corridor
2025/10/8 5:34:35,middle
2025/10/8 5:34:36,corridor
2025/10/8 5:34:37,side
2025/10/8 5:35:04,corridor
2025/10/8 5:35:06,side
2025/10/8 5:35:14,corridor
2025/10/8 5:35:15,middle
2025/10/8 5:35:16,mid-sep
2025/10/8 5:35:20,middle
2025/10/8 5:35:20,corridor
2025/10/8 5:35:21,side
2025/10/8 5:43:26,corridor
2025/10/8 5:43:27,middle
2025/10/8 5:43:39,corridor
2025/10/8 5:43:40,side
2025/10/8 5:47:06,corridor
2025/10/8 5:47:08,side
2025/10/8 5:47:51,corridor
2025/10/8 5:47:52,middle
2025/10/8 5:47:56,mid-sep
2025/10/8 5:47:58,middle
2025/10/8 5:48:36,corridor
2025/10/8 5:48:37,side
2025/10/8 5:48:59,corridor
2025/10/8 5:49:00,middle
2025/10/8 5:49:03,corridor
2025/10/8 5:49:03,side
2025/10/8 5:54:38,corridor
2025/10/8 5:54:38,middle
2025/10/8 5:54:38,corridor
2025/10/8 5:54:39,side
2025/10/8 6:20:03,corridor
2025/10/8 6:20:04,middle
2025/10/8 6:20:07,mid-sep
2025/10/8 6:20:17,middle
2025/10/8 6:20:21,corridor
2025/10/8 6:20:22,side
2025/10/8 6:46:14,corridor
2025/10/8 6:46:15,middle
2025/10/8 6:46:43,mid-sep
2025/10/8 6:46:49,middle
2025/10/8 6:46:50,corridor
2025/10/8 6:46:51,side
2025/10/8 6:51:08,corridor
2025/10/8 6:51:09,middle
2025/10/8 6:51:10,mid-sep
2025/10/8 6:51:33,middle
2025/10/8 6:51:48,corridor
2025/10/8 6:51:48,side
2025/10/8 8:04:25,corridor
2025/10/8 8:04:25,middle
2025/10/8 8:04:26,mid-sep
2025/10/8 8:04:47,middle
2025/10/8 8:04:47,corridor
2025/10/8 8:04:50,side
2025/10/8 8:12:45,corridor
2025/10/8 8:12:46,middle
2025/10/8 8:12:46,mid-sep
2025/10/8 8:13:02,middle
2025/10/8 8:13:02,corridor
2025/10/8 8:13:03,side
2025/10/8 9:07:05,corridor
2025/10/8 9:07:06,middle
2025/10/8 9:07:06,mid-sep
2025/10/8 9:07:16,middle
2025/10/8 9:07:26,mid-sep
2025/10/8 9:07:27,middle
2025/10/8 9:07:30,corridor
2025/10/8 9:07:32,side
2025/10/8 9:15:01,corridor
2025/10/8 9:15:02,middle
2025/10/8 9:15:25,corridor
2025/10/8 9:15:26,side
2025/10/8 10:20:18,corridor
2025/10/8 10:20:21,middle
2025/10/8 10:21:19,mid-sep
2025/10/8 10:22:28,middle
2025/10/8 10:23:01,mid-sep
2025/10/8 10:23:03,middle
2025/10/8 10:23:10,corridor
2025/10/8 10:23:13,side
2025/10/8 13:45:54,corridor
2025/10/8 13:45:56,middle
2025/10/8 13:46:28,corridor
2025/10/8 13:46:28,side
2025/10/8 13:52:05,corridor
2025/10/8 13:52:16,middle
2025/10/8 13:52:18,mid-sep
2025/10/8 13:52:27,middle
2025/10/8 13:52:40,corridor
2025/10/8 13:52:43,side
2025/10/8 15:00:01,corridor
2025/10/8 15:00:03,middle
2025/10/8 15:00:21,mid-sep
2025/10/8 15:00:26,middle
2025/10/8 15:00:33,corridor
2025/10/8 15:00:36,side
2025/10/8 17:20:10,corridor
2025/10/8 17:20:12,middle
2025/10/8 17:20:16,mid-sep
2025/10/8 17:20:23,middle
2025/10/8 17:21:09,mid-sep
2025/10/8 17:21:13,middle
2025/10/8 17:21:13,corridor
2025/10/8 17:21:16,side
2025/10/8 17:23:11,corridor
2025/10/8 17:23:13,middle
2025/10/8 17:23:25,corridor
2025/10/8 17:23:26,side
2025/10/8 18:17:14,corridor
2025/10/8 18:17:22,middle
2025/10/8 18:17:27,mid-sep
2025/10/8 18:17:34,middle
2025/10/8 18:17:35,corridor
2025/10/8 18:17:39,side
2025/10/8 18:49:50,corridor
2025/10/8 18:49:52,middle
2025/10/8 18:49:54,corridor
2025/10/8 18:49:58,middle
2025/10/8 18:50:01,corridor
2025/10/8 18:50:02,side
2025/10/8 19:02:42,corridor
2025/10/8 19:02:43,middle
2025/10/8 19:02:44,corridor
2025/10/8 19:02:45,side
2025/10/8 19:08:20,corridor
2025/10/8 19:08:30,middle
2025/10/8 19:09:54,corridor
2025/10/8 19:09:55,side
2025/10/8 19:17:22,corridor
2025/10/8 19:17:23,middle
2025/10/8 19:17:27,mid-sep
2025/10/8 19:17:33,middle
2025/10/8 19:18:22,mid-sep
2025/10/8 19:18:40,middle
2025/10/8 19:19:56,corridor
2025/10/8 19:19:57,side
2025/10/8 19:35:44,corridor
2025/10/8 19:35:46,middle
2025/10/8 19:35:47,corridor
2025/10/8 19:35:48,side
2025/10/8 19:41:57,corridor
2025/10/8 19:41:58,middle
2025/10/8 19:42:38,mid-sep
2025/10/8 19:42:40,middle
2025/10/8 19:42:41,corridor
2025/10/8 19:42:41,side
2025/10/8 19:48:09,corridor
2025/10/8 19:48:09,middle
2025/10/8 19:48:10,corridor
2025/10/8 19:48:11,side
2025/10/8 19:53:37,corridor
2025/10/8 19:53:38,middle
2025/10/8 19:53:39,corridor
2025/10/8 19:53:43,side
2025/10/8 19:56:14,corridor
2025/10/8 19:56:16,side
2025/10/8 19:58:32,corridor
2025/10/8 19:58:32,middle
2025/10/8 19:58:33,corridor
2025/10/8 19:58:33,side
2025/10/8 20:14:10,corridor
2025/10/8 20:14:11,middle
2025/10/8 20:14:11,corridor
2025/10/8 20:14:12,side
2025/10/8 20:50:19,corridor
2025/10/8 20:50:21,middle
2025/10/8 20:50:21,corridor
2025/10/8 20:50:21,side
2025/10/8 20:54:57,corridor
2025/10/8 20:54:59,side
2025/10/8 21:04:40,corridor
2025/10/8 21:04:42,middle
2025/10/8 21:04:44,corridor
2025/10/8 21:04:45,side
2025/10/8 21:09:37,corridor
2025/10/8 21:09:39,middle
2025/10/8 21:09:41,corridor
2025/10/8 21:09:41,side
2025/10/8 21:30:26,corridor
2025/10/8 21:30:27,middle
2025/10/8 21:30:27,corridor
2025/10/8 21:30:27,side
2025/10/8 21:42:47,corridor
2025/10/8 21:42:48,middle
2025/10/8 21:42:50,corridor
2025/10/8 21:42:50,side
2025/10/8 22:30:15,corridor
2025/10/8 22:30:19,side
2025/10/8 22:31:19,corridor
2025/10/8 22:31:20,middle
2025/10/8 22:31:22,corridor
2025/10/8 22:31:22,side
2025/10/8 22:44:02,corridor
2025/10/8 22:44:03,middle
2025/10/8 22:44:03,mid-sep
2025/10/8 22:44:08,middle
2025/10/8 22:44:08,corridor
2025/10/8 22:44:14,side
2025/10/8 23:19:46,corridor
2025/10/8 23:19:46,middle
2025/10/8 23:19:48,corridor
2025/10/8 23:19:49,side
2025/10/8 23:30:28,corridor
2025/10/8 23:30:28,middle
2025/10/8 23:30:29,corridor
2025/10/8 23:30:30,side
2025/10/8 23:31:31,corridor
2025/10/8 23:31:32,middle
2025/10/8 23:31:33,corridor
2025/10/8 23:31:33,side
2025/10/8 23:35:36,corridor
2025/10/8 23:35:37,middle
2025/10/8 23:35:39,corridor
2025/10/8 23:35:39,side
2025/10/8 23:40:46,corridor
2025/10/8 23:40:47,side
2025/10/8 23:57:14,corridor
2025/10/8 23:57:15,middle
2025/10/8 23:57:16,corridor
2025/10/8 23:57:16,side
2025/10/9 0:32:17,corridor
2025/10/9 0:32:18,middle
2025/10/9 0:32:19,corridor
2025/10/9 0:32:20,side
2025/10/9 0:47:46,corridor
2025/10/9 0:47:47,middle
2025/10/9 0:47:47,mid-sep
2025/10/9 0:47:49,middle
2025/10/9 0:47:49,corridor
2025/10/9 0:47:50,side
2025/10/9 0:48:11,corridor
2025/10/9 0:48:12,middle
2025/10/9 0:48:16,mid-sep
2025/10/9 0:48:19,middle
2025/10/9 0:48:29,corridor
2025/10/9 0:48:30,side
2025/10/9 0:54:26,corridor
2025/10/9 0:54:27,middle
2025/10/9 0:55:16,mid-sep
2025/10/9 0:55:19,middle
2025/10/9 0:55:21,corridor
2025/10/9 0:55:22,side
2025/10/9 0:58:40,corridor
2025/10/9 0:58:41,middle
2025/10/9 0:58:44,mid-sep
2025/10/9 0:58:49,middle
2025/10/9 0:58:49,corridor
2025/10/9 0:58:54,side
2025/10/9 1:04:16,corridor
2025/10/9 1:04:16,middle
2025/10/9 1:04:17,corridor
2025/10/9 1:04:18,side
2025/10/9 1:59:32,corridor
2025/10/9 1:59:34,middle
2025/10/9 1:59:34,mid-sep
2025/10/9 1:59:37,middle
2025/10/9 1:59:40,corridor
2025/10/9 1:59:41,side
2025/10/9 2:01:05,corridor
2025/10/9 2:01:05,middle
2025/10/9 2:01:06,mid-sep
2025/10/9 2:01:07,middle
2025/10/9 2:01:08,corridor
2025/10/9 2:01:08,side
2025/10/9 3:52:05,corridor
2025/10/9 3:52:05,middle
2025/10/9 3:52:06,corridor
2025/10/9 3:52:08,side
2025/10/9 3:54:19,corridor
2025/10/9 3:54:21,middle
2025/10/9 3:54:25,corridor
2025/10/9 3:54:26,side
2025/10/9 3:55:32,corridor
2025/10/9 3:55:33,middle
2025/10/9 3:55:34,corridor
2025/10/9 3:55:34,side
2025/10/9 4:02:21,corridor
2025/10/9 4:02:24,side
2025/10/9 4:05:55,corridor
2025/10/9 4:05:55,middle
2025/10/9 4:05:56,corridor
2025/10/9 4:05:57,side
2025/10/9 4:15:55,corridor
2025/10/9 4:15:56,middle
2025/10/9 4:15:56,mid-sep
2025/10/9 4:15:58,middle
2025/10/9 4:15:58,corridor
2025/10/9 4:15:59,side
2025/10/9 4:17:17,corridor
2025/10/9 4:17:17,middle
2025/10/9 4:17:19,corridor
2025/10/9 4:17:20,side
2025/10/9 4:17:26,corridor
2025/10/9 4:17:26,middle
2025/10/9 4:17:27,corridor
2025/10/9 4:17:28,side
2025/10/9 4:28:18,corridor
2025/10/9 4:28:19,middle
2025/10/9 4:28:30,mid-sep
2025/10/9 4:28:36,middle
2025/10/9 4:28:44,corridor
2025/10/9 4:28:45,side
2025/10/9 4:29:07,corridor
2025/10/9 4:29:10,middle
2025/10/9 4:29:12,mid-sep
2025/10/9 4:29:27,middle
2025/10/9 4:29:28,corridor
2025/10/9 4:29:29,side
2025/10/9 4:32:27,corridor
2025/10/9 4:32:28,middle
2025/10/9 4:32:33,corridor
2025/10/9 4:32:34,side
2025/10/9 4:41:09,corridor
2025/10/9 4:41:09,middle
2025/10/9 4:41:27,mid-sep
2025/10/9 4:41:30,middle
2025/10/9 4:41:33,corridor
2025/10/9 4:41:34,side
2025/10/9 5:55:57,corridor
2025/10/9 5:55:58,middle
2025/10/9 5:55:59,corridor
2025/10/9 5:56:01,side
2025/10/9 5:56:20,corridor
2025/10/9 5:56:21,middle
2025/10/9 5:56:22,corridor
2025/10/9 5:56:22,side
2025/10/9 5:58:04,corridor
2025/10/9 5:58:05,middle
