DateTime,RightMouseLocation
2025/7/28 18:19:18,mid-sep
2025/7/28 18:19:36,middle
2025/7/28 18:19:39,corridor
2025/7/28 18:19:42,side
2025/7/28 18:20:20,corridor
2025/7/28 18:20:21,middle
2025/7/28 18:20:22,mid-sep
2025/7/28 18:20:41,middle
2025/7/28 18:20:45,corridor
2025/7/28 18:20:46,side
2025/7/28 18:21:54,corridor
2025/7/28 18:21:56,middle
2025/7/28 18:21:58,mid-sep
2025/7/28 18:22:00,middle
2025/7/28 18:22:03,corridor
2025/7/28 18:22:04,side
2025/7/28 18:24:18,corridor
2025/7/28 18:24:18,middle
2025/7/28 18:24:19,mid-sep
2025/7/28 18:24:40,middle
2025/7/28 18:24:59,corridor
2025/7/28 18:25:00,side
2025/7/28 18:28:20,corridor
2025/7/28 18:28:20,middle
2025/7/28 18:28:22,mid-sep
2025/7/28 18:28:38,middle
2025/7/28 18:28:39,corridor
2025/7/28 18:28:39,side
2025/7/28 19:06:59,corridor
2025/7/28 19:06:59,middle
2025/7/28 19:07:02,mid-sep
2025/7/28 19:07:13,middle
2025/7/28 19:07:21,mid-sep
2025/7/28 19:07:48,middle
2025/7/28 19:07:49,corridor
2025/7/28 19:07:50,side
2025/7/28 19:07:54,corridor
2025/7/28 19:07:55,middle
2025/7/28 19:07:58,mid-sep
2025/7/28 19:08:21,middle
2025/7/28 19:08:23,corridor
2025/7/28 19:08:27,side
2025/7/28 19:11:46,corridor
2025/7/28 19:11:46,middle
2025/7/28 19:11:51,mid-sep
2025/7/28 19:11:54,middle
2025/7/28 19:11:54,corridor
2025/7/28 19:11:55,side
2025/7/28 19:17:16,corridor
2025/7/28 19:17:16,middle
2025/7/28 19:17:17,mid-sep
2025/7/28 19:17:18,middle
2025/7/28 19:17:24,mid-sep
2025/7/28 19:17:25,middle
2025/7/28 19:17:26,side
2025/7/28 19:17:57,corridor
2025/7/28 19:17:57,middle
2025/7/28 19:17:58,mid-sep
2025/7/28 19:18:21,middle
2025/7/28 19:18:21,corridor
2025/7/28 19:18:22,side
2025/7/28 19:19:53,corridor
2025/7/28 19:19:53,middle
2025/7/28 19:19:54,corridor
2025/7/28 19:19:55,side
2025/7/28 19:24:12,corridor
2025/7/28 19:24:13,middle
2025/7/28 19:24:14,mid-sep
2025/7/28 19:24:16,middle
2025/7/28 19:24:19,corridor
2025/7/28 19:24:20,side
2025/7/28 19:27:05,corridor
2025/7/28 19:27:06,middle
2025/7/28 19:27:08,mid-sep
2025/7/28 19:27:15,middle
2025/7/28 19:27:50,mid-sep
2025/7/28 19:28:09,middle
2025/7/28 19:28:10,corridor
2025/7/28 19:28:11,side
2025/7/28 19:30:12,corridor
2025/7/28 19:30:12,middle
2025/7/28 19:30:14,mid-sep
2025/7/28 19:30:17,middle
2025/7/28 19:30:18,corridor
2025/7/28 19:30:21,side
2025/7/28 19:32:31,corridor
2025/7/28 19:32:32,middle
2025/7/28 19:32:35,mid-sep
2025/7/28 19:32:36,middle
2025/7/28 19:32:37,corridor
2025/7/28 19:32:38,side
2025/7/28 19:33:38,corridor
2025/7/28 19:33:38,middle
2025/7/28 19:33:39,mid-sep
2025/7/28 19:33:40,middle
2025/7/28 19:33:41,corridor
2025/7/28 19:34:02,side
2025/7/28 19:43:29,corridor
2025/7/28 19:43:34,middle
2025/7/28 19:43:37,mid-sep
2025/7/28 19:43:40,middle
2025/7/28 19:44:25,mid-sep
2025/7/28 19:44:43,middle
2025/7/28 19:44:46,corridor
2025/7/28 19:44:48,side
2025/7/28 19:44:56,corridor
2025/7/28 19:45:07,middle
2025/7/28 19:45:13,mid-sep
2025/7/28 19:45:58,middle
2025/7/28 19:46:03,corridor
2025/7/28 19:46:04,side
2025/7/28 19:53:22,corridor
2025/7/28 19:53:23,middle
2025/7/28 19:53:29,mid-sep
2025/7/28 19:53:43,middle
2025/7/28 19:53:44,corridor
2025/7/28 19:53:47,side
2025/7/28 20:36:54,corridor
2025/7/28 20:36:55,middle
2025/7/28 20:36:55,mid-sep
2025/7/28 20:36:57,middle
2025/7/28 20:37:09,corridor
2025/7/28 20:37:11,side
2025/7/28 20:39:47,corridor
2025/7/28 20:39:49,middle
2025/7/28 20:39:49,mid-sep
2025/7/28 20:39:53,middle
2025/7/28 20:39:55,corridor
2025/7/28 20:39:57,side
2025/7/28 20:40:18,corridor
2025/7/28 20:40:18,middle
2025/7/28 20:40:19,mid-sep
2025/7/28 20:40:20,middle
2025/7/28 20:40:21,corridor
2025/7/28 20:40:22,side
2025/7/28 20:40:40,corridor
2025/7/28 20:40:41,middle
2025/7/28 20:40:43,corridor
2025/7/28 20:40:43,side
2025/7/28 20:50:11,corridor
2025/7/28 20:50:11,middle
2025/7/28 20:50:25,mid-sep
2025/7/28 20:50:40,middle
2025/7/28 20:50:41,corridor
2025/7/28 20:50:41,side
2025/7/28 20:54:06,corridor
2025/7/28 20:54:06,middle
2025/7/28 20:54:12,mid-sep
2025/7/28 20:54:17,middle
2025/7/28 20:54:20,corridor
2025/7/28 20:54:21,side
2025/7/28 21:01:18,corridor
2025/7/28 21:01:20,middle
2025/7/28 21:01:25,corridor
2025/7/28 21:01:26,side
2025/7/28 21:06:58,corridor
2025/7/28 21:06:59,middle
2025/7/28 21:07:03,corridor
2025/7/28 21:07:04,side
2025/7/28 21:11:34,corridor
2025/7/28 21:11:35,middle
2025/7/28 21:11:41,mid-sep
2025/7/28 21:12:09,middle
2025/7/28 21:12:22,mid-sep
2025/7/28 21:13:34,middle
2025/7/28 21:14:21,mid-sep
2025/7/28 21:15:54,middle
2025/7/28 21:16:00,corridor
2025/7/28 21:16:01,side
2025/7/28 21:18:30,corridor
2025/7/28 21:18:32,middle
2025/7/28 21:18:38,mid-sep
2025/7/28 21:18:49,middle
2025/7/28 21:18:50,corridor
2025/7/28 21:18:52,side
2025/7/28 21:25:01,corridor
2025/7/28 21:25:01,middle
2025/7/28 21:25:05,corridor
2025/7/28 21:25:05,side
2025/7/28 21:26:39,corridor
2025/7/28 21:26:42,middle
2025/7/28 21:27:07,mid-sep
2025/7/28 21:27:29,middle
2025/7/28 21:27:34,corridor
2025/7/28 21:27:36,side
2025/7/28 21:38:51,corridor
2025/7/28 21:38:56,middle
2025/7/28 21:39:00,mid-sep
2025/7/28 21:39:01,middle
2025/7/28 21:39:11,mid-sep
2025/7/28 21:39:12,middle
2025/7/28 21:39:21,corridor
2025/7/28 21:39:25,side
2025/7/28 21:39:39,corridor
2025/7/28 21:39:42,middle
2025/7/28 21:39:46,mid-sep
2025/7/28 21:39:53,middle
2025/7/28 21:40:25,mid-sep
2025/7/28 21:40:36,middle
2025/7/28 21:40:50,mid-sep
2025/7/28 21:41:21,middle
2025/7/28 21:41:38,corridor
2025/7/28 21:41:39,side
2025/7/28 21:41:42,corridor
2025/7/28 21:41:46,middle
2025/7/28 21:42:01,mid-sep
2025/7/28 21:42:31,middle
2025/7/28 21:42:40,mid-sep
2025/7/28 21:43:09,middle
2025/7/28 21:43:20,corridor
2025/7/28 21:43:21,side
2025/7/28 21:43:49,corridor
2025/7/28 21:43:51,middle
2025/7/28 21:43:56,mid-sep
2025/7/28 21:47:52,middle
2025/7/28 21:47:54,corridor
2025/7/28 21:47:55,side
2025/7/28 22:01:39,corridor
2025/7/28 22:01:40,middle
2025/7/28 22:03:07,corridor
2025/7/28 22:03:09,side
2025/7/28 22:15:16,corridor
2025/7/28 22:15:17,middle
2025/7/28 22:15:20,corridor
2025/7/28 22:15:21,side
2025/7/28 23:13:44,corridor
2025/7/28 23:13:45,middle
2025/7/28 23:13:55,corridor
2025/7/28 23:13:57,side
2025/7/28 23:35:54,corridor
2025/7/28 23:35:55,middle
2025/7/28 23:35:59,mid-sep
2025/7/28 23:36:01,middle
2025/7/28 23:36:03,corridor
2025/7/28 23:36:04,side
2025/7/29 0:03:15,corridor
2025/7/29 0:03:20,middle
2025/7/29 0:03:22,mid-sep
2025/7/29 0:03:23,middle
2025/7/29 0:03:27,mid-sep
2025/7/29 0:03:28,middle
2025/7/29 0:03:39,corridor
2025/7/29 0:03:40,side
2025/7/29 0:04:23,corridor
2025/7/29 0:04:24,middle
2025/7/29 0:04:27,mid-sep
2025/7/29 0:06:43,middle
2025/7/29 0:07:08,mid-sep
2025/7/29 0:07:53,middle
2025/7/29 0:07:55,corridor
2025/7/29 0:07:56,side
2025/7/29 0:12:08,corridor
2025/7/29 0:12:09,side
2025/7/29 0:14:42,corridor
2025/7/29 0:14:43,middle
2025/7/29 0:14:50,mid-sep
2025/7/29 0:15:09,middle
2025/7/29 0:15:25,mid-sep
2025/7/29 0:16:12,middle
2025/7/29 0:16:13,corridor
2025/7/29 0:16:14,side
2025/7/29 0:20:24,corridor
2025/7/29 0:20:29,middle
2025/7/29 0:20:30,mid-sep
2025/7/29 0:20:40,middle
2025/7/29 0:20:50,mid-sep
2025/7/29 0:21:26,middle
2025/7/29 0:21:34,mid-sep
2025/7/29 0:21:45,middle
2025/7/29 0:21:57,corridor
2025/7/29 0:21:58,side
2025/7/29 0:27:00,corridor
2025/7/29 0:27:01,middle
2025/7/29 0:27:01,mid-sep
2025/7/29 0:27:03,middle
2025/7/29 0:27:04,corridor
2025/7/29 0:27:05,side
2025/7/29 0:28:10,corridor
2025/7/29 0:28:11,middle
2025/7/29 0:28:13,mid-sep
2025/7/29 0:29:04,middle
2025/7/29 0:29:06,corridor
2025/7/29 0:29:08,side
2025/7/29 0:29:35,corridor
2025/7/29 0:29:36,middle
2025/7/29 0:29:40,mid-sep
2025/7/29 0:30:33,middle
2025/7/29 0:30:39,corridor
2025/7/29 0:30:41,side
2025/7/29 0:34:36,corridor
2025/7/29 0:34:38,middle
2025/7/29 0:34:40,mid-sep
2025/7/29 0:36:17,middle
2025/7/29 0:36:35,mid-sep
2025/7/29 0:38:30,middle
2025/7/29 0:38:32,corridor
2025/7/29 0:38:34,side
2025/7/29 0:45:25,corridor
2025/7/29 0:45:26,middle
2025/7/29 0:45:39,mid-sep
2025/7/29 0:45:47,middle
2025/7/29 0:46:33,corridor
2025/7/29 0:46:42,side
2025/7/29 1:55:01,corridor
2025/7/29 1:55:01,middle
2025/7/29 1:55:04,corridor
2025/7/29 1:55:05,side
2025/7/29 2:01:59,corridor
2025/7/29 2:01:59,middle
2025/7/29 2:02:01,mid-sep
2025/7/29 2:02:02,middle
2025/7/29 2:02:02,corridor
2025/7/29 2:02:03,side
2025/7/29 2:03:39,corridor
2025/7/29 2:03:41,middle
2025/7/29 2:03:44,mid-sep
2025/7/29 2:03:47,middle
2025/7/29 2:03:47,corridor
2025/7/29 2:03:48,side
2025/7/29 2:03:53,corridor
2025/7/29 2:03:53,middle
2025/7/29 2:03:58,mid-sep
2025/7/29 2:05:05,middle
2025/7/29 2:05:06,corridor
2025/7/29 2:05:07,side
2025/7/29 2:12:40,corridor
2025/7/29 2:12:41,middle
2025/7/29 2:12:46,mid-sep
2025/7/29 2:12:52,middle
2025/7/29 2:13:06,corridor
2025/7/29 2:13:07,side
2025/7/29 2:16:14,corridor
2025/7/29 2:16:15,middle
2025/7/29 2:17:17,corridor
2025/7/29 2:17:17,side
2025/7/29 2:22:28,corridor
2025/7/29 2:22:29,middle
2025/7/29 2:22:32,mid-sep
2025/7/29 2:22:36,middle
2025/7/29 2:22:41,mid-sep
2025/7/29 2:22:43,middle
2025/7/29 2:22:58,mid-sep
2025/7/29 2:23:41,middle
2025/7/29 2:23:49,mid-sep
2025/7/29 2:24:20,middle
2025/7/29 2:24:35,mid-sep
2025/7/29 2:25:16,middle
2025/7/29 2:25:36,corridor
2025/7/29 2:25:38,side
2025/7/29 2:31:44,corridor
2025/7/29 2:31:45,middle
2025/7/29 2:31:51,corridor
2025/7/29 2:31:58,side
2025/7/29 2:32:46,corridor
2025/7/29 2:32:47,middle
2025/7/29 2:32:50,mid-sep
2025/7/29 2:32:53,middle
2025/7/29 2:33:25,mid-sep
2025/7/29 2:33:29,middle
2025/7/29 2:34:15,mid-sep
2025/7/29 2:34:26,middle
2025/7/29 2:34:34,mid-sep
2025/7/29 2:36:39,middle
2025/7/29 2:36:43,corridor
2025/7/29 2:36:44,side
2025/7/29 4:27:53,corridor
2025/7/29 4:27:53,middle
2025/7/29 4:27:54,mid-sep
2025/7/29 4:27:58,middle
2025/7/29 4:28:00,corridor
2025/7/29 4:28:01,side
2025/7/29 4:34:02,corridor
2025/7/29 4:34:03,middle
2025/7/29 4:34:06,mid-sep
2025/7/29 4:34:22,middle
2025/7/29 4:34:37,mid-sep
2025/7/29 4:34:41,middle
2025/7/29 4:34:44,corridor
2025/7/29 4:34:45,side
2025/7/29 4:35:10,corridor
2025/7/29 4:35:10,side
2025/7/29 4:36:39,corridor
2025/7/29 4:36:41,side
2025/7/29 4:49:45,corridor
2025/7/29 4:49:47,middle
2025/7/29 4:49:48,mid-sep
2025/7/29 4:49:50,middle
2025/7/29 4:50:05,mid-sep
2025/7/29 4:50:08,middle
2025/7/29 4:50:50,mid-sep
2025/7/29 4:51:20,middle
2025/7/29 4:52:14,mid-sep
2025/7/29 4:53:07,middle
2025/7/29 4:53:19,corridor
2025/7/29 4:53:21,side
2025/7/29 4:53:40,corridor
2025/7/29 4:53:41,middle
2025/7/29 4:53:57,mid-sep
2025/7/29 4:54:15,middle
2025/7/29 4:54:18,corridor
2025/7/29 4:54:20,side
2025/7/29 6:13:16,corridor
2025/7/29 6:13:16,middle
2025/7/29 6:13:20,mid-sep
2025/7/29 6:13:33,middle
2025/7/29 6:13:39,corridor
2025/7/29 6:13:40,side
2025/7/29 6:18:36,corridor
2025/7/29 6:18:37,middle
2025/7/29 6:18:42,mid-sep
2025/7/29 6:18:43,middle
2025/7/29 6:18:58,corridor
2025/7/29 6:18:59,side
2025/7/29 6:23:23,corridor
2025/7/29 6:23:23,middle
2025/7/29 6:23:27,corridor
2025/7/29 6:23:28,side
2025/7/29 6:26:28,corridor
2025/7/29 6:26:29,middle
2025/7/29 6:26:37,mid-sep
2025/7/29 6:26:39,middle
2025/7/29 6:26:47,mid-sep
2025/7/29 6:26:49,middle
2025/7/29 6:27:03,mid-sep
2025/7/29 6:27:04,middle
2025/7/29 6:27:08,corridor
2025/7/29 6:27:08,side
2025/7/29 6:36:09,corridor
2025/7/29 6:36:10,middle
2025/7/29 6:36:11,mid-sep
2025/7/29 6:36:15,middle
2025/7/29 6:36:51,mid-sep
2025/7/29 6:36:54,middle
2025/7/29 6:36:55,corridor
2025/7/29 6:36:58,middle
2025/7/29 6:37:06,mid-sep
2025/7/29 6:39:48,middle
2025/7/29 6:39:51,corridor
2025/7/29 6:39:52,side
2025/7/29 6:47:37,corridor
2025/7/29 6:47:38,middle
2025/7/29 6:47:40,mid-sep
2025/7/29 6:47:45,middle
2025/7/29 6:48:11,mid-sep
2025/7/29 6:48:16,middle
2025/7/29 6:49:18,mid-sep
2025/7/29 6:49:33,middle
2025/7/29 6:49:41,corridor
2025/7/29 6:49:44,side
2025/7/29 6:58:33,corridor
2025/7/29 6:58:33,middle
2025/7/29 6:58:50,mid-sep
2025/7/29 6:58:51,middle
2025/7/29 6:58:58,corridor
2025/7/29 6:59:02,side
2025/7/29 8:32:52,corridor
2025/7/29 8:32:53,middle
2025/7/29 8:33:26,corridor
2025/7/29 8:33:28,side
2025/7/29 9:44:42,corridor
2025/7/29 9:44:43,middle
2025/7/29 9:44:43,mid-sep
2025/7/29 9:44:45,middle
2025/7/29 9:44:58,mid-sep
2025/7/29 9:44:59,middle
2025/7/29 9:45:05,corridor
2025/7/29 9:45:07,side
2025/7/29 11:53:26,corridor
2025/7/29 11:53:27,middle
2025/7/29 11:53:28,mid-sep
2025/7/29 11:53:29,middle
2025/7/29 11:53:32,corridor
2025/7/29 11:53:34,side
2025/7/29 11:54:52,corridor
2025/7/29 11:54:52,middle
2025/7/29 11:54:54,corridor
2025/7/29 11:54:55,side
2025/7/29 13:47:43,corridor
2025/7/29 13:47:45,middle
2025/7/29 13:47:45,mid-sep
2025/7/29 13:47:46,middle
2025/7/29 13:47:48,corridor
2025/7/29 13:47:49,side
2025/7/29 14:23:26,corridor
2025/7/29 14:23:27,middle
2025/7/29 14:23:28,mid-sep
2025/7/29 14:23:30,middle
2025/7/29 14:23:34,corridor
2025/7/29 14:23:36,side
2025/7/29 15:12:14,corridor
2025/7/29 15:12:16,middle
2025/7/29 15:12:17,mid-sep
2025/7/29 15:12:24,middle
2025/7/29 15:12:35,corridor
2025/7/29 15:12:38,side
2025/7/29 15:12:55,corridor
2025/7/29 15:12:55,middle
2025/7/29 15:12:56,mid-sep
2025/7/29 15:13:00,middle
2025/7/29 15:13:01,corridor
2025/7/29 15:13:01,side
2025/7/29 16:08:28,corridor
2025/7/29 16:08:29,middle
2025/7/29 16:08:30,mid-sep
2025/7/29 16:08:30,middle
2025/7/29 16:08:33,corridor
2025/7/29 16:08:35,side
2025/7/29 16:37:22,corridor
2025/7/29 16:37:23,middle
2025/7/29 16:37:27,mid-sep
2025/7/29 16:37:28,middle
2025/7/29 16:37:36,corridor
2025/7/29 16:37:38,side
2025/7/29 17:02:07,corridor
2025/7/29 17:02:07,middle
2025/7/29 17:02:08,corridor
2025/7/29 17:02:09,side
2025/7/29 17:09:35,corridor
2025/7/29 17:09:35,middle
2025/7/29 17:09:37,mid-sep
2025/7/29 17:10:00,middle
2025/7/29 17:10:14,corridor
2025/7/29 17:10:16,side
2025/7/29 17:15:02,corridor
2025/7/29 17:15:05,middle
2025/7/29 17:15:06,mid-sep
2025/7/29 17:15:07,middle
2025/7/29 17:15:07,corridor
2025/7/29 17:15:45,side
2025/7/29 18:04:18,corridor
2025/7/29 18:04:20,middle
2025/7/29 18:04:23,mid-sep
2025/7/29 18:04:24,middle
2025/7/29 18:04:56,corridor
2025/7/29 18:04:59,side
2025/7/29 18:43:32,corridor
2025/7/29 18:43:33,middle
2025/7/29 18:43:34,mid-sep
2025/7/29 18:43:41,middle
2025/7/29 18:43:50,corridor
2025/7/29 18:43:52,side
2025/7/29 18:44:28,corridor
2025/7/29 18:44:29,middle
2025/7/29 18:44:31,corridor
2025/7/29 18:44:32,side
2025/7/29 19:01:23,corridor
2025/7/29 19:01:23,middle
2025/7/29 19:01:23,mid-sep
2025/7/29 19:01:24,middle
2025/7/29 19:01:24,corridor
2025/7/29 19:01:26,side
2025/7/29 19:03:51,corridor
2025/7/29 19:03:51,middle
2025/7/29 19:03:53,mid-sep
2025/7/29 19:03:59,middle
2025/7/29 19:04:04,mid-sep
2025/7/29 19:05:01,middle
2025/7/29 19:05:05,corridor
2025/7/29 19:05:07,side
2025/7/29 19:08:15,corridor
2025/7/29 19:08:22,middle
2025/7/29 19:08:23,mid-sep
2025/7/29 19:09:14,middle
2025/7/29 19:09:47,mid-sep
2025/7/29 19:10:07,middle
2025/7/29 19:10:09,corridor
2025/7/29 19:10:16,side
2025/7/29 19:10:18,corridor
2025/7/29 19:10:19,middle
2025/7/29 19:10:21,mid-sep
2025/7/29 19:12:11,middle
2025/7/29 19:13:18,corridor
2025/7/29 19:13:19,side
2025/7/29 19:19:00,corridor
2025/7/29 19:19:00,middle
2025/7/29 19:19:03,corridor
2025/7/29 19:19:04,side
2025/7/29 19:22:45,corridor
2025/7/29 19:22:53,side
2025/7/29 19:25:32,corridor
2025/7/29 19:25:32,middle
2025/7/29 19:25:32,mid-sep
2025/7/29 19:25:33,middle
2025/7/29 19:25:37,corridor
2025/7/29 19:25:42,side
2025/7/29 19:30:08,corridor
2025/7/29 19:30:09,middle
2025/7/29 19:30:10,mid-sep
2025/7/29 19:30:15,middle
2025/7/29 19:30:55,mid-sep
2025/7/29 19:31:23,middle
2025/7/29 19:32:09,mid-sep
2025/7/29 19:33:17,middle
2025/7/29 19:33:19,corridor
2025/7/29 19:33:21,side
2025/7/29 19:36:03,corridor
2025/7/29 19:36:03,middle
2025/7/29 19:36:07,mid-sep
2025/7/29 19:36:17,middle
2025/7/29 19:36:22,mid-sep
2025/7/29 19:37:18,middle
2025/7/29 19:38:26,corridor
2025/7/29 19:38:28,side
2025/7/29 19:52:01,corridor
2025/7/29 19:52:02,middle
2025/7/29 19:52:04,mid-sep
2025/7/29 19:52:06,middle
2025/7/29 19:52:07,corridor
2025/7/29 19:52:07,side
2025/7/29 20:01:20,corridor
2025/7/29 20:01:20,middle
2025/7/29 20:01:23,mid-sep
2025/7/29 20:01:35,middle
2025/7/29 20:01:48,mid-sep
2025/7/29 20:02:53,middle
2025/7/29 20:02:58,corridor
2025/7/29 20:02:59,side
2025/7/29 20:07:55,corridor
2025/7/29 20:07:59,middle
2025/7/29 20:08:03,mid-sep
2025/7/29 20:08:17,middle
2025/7/29 20:08:20,corridor
2025/7/29 20:08:21,side
2025/7/29 20:23:50,corridor
2025/7/29 20:23:50,middle
2025/7/29 20:23:54,mid-sep
2025/7/29 20:23:55,middle
2025/7/29 20:23:56,corridor
2025/7/29 20:23:58,side
2025/7/29 20:24:03,corridor
2025/7/29 20:24:03,middle
2025/7/29 20:24:06,mid-sep
2025/7/29 20:24:08,middle
2025/7/29 20:24:10,corridor
2025/7/29 20:24:10,side
2025/7/29 20:24:24,corridor
2025/7/29 20:24:24,middle
2025/7/29 20:24:30,mid-sep
2025/7/29 20:25:15,middle
2025/7/29 20:25:23,mid-sep
2025/7/29 20:26:25,middle
2025/7/29 20:26:47,mid-sep
2025/7/29 20:28:41,middle
2025/7/29 20:28:54,mid-sep
2025/7/29 20:29:58,middle
2025/7/29 20:29:59,corridor
2025/7/29 20:30:00,side
2025/7/29 20:39:57,corridor
2025/7/29 20:39:57,middle
2025/7/29 20:39:59,mid-sep
2025/7/29 20:40:00,middle
2025/7/29 20:40:22,corridor
2025/7/29 20:40:34,middle
2025/7/29 20:40:51,corridor
2025/7/29 20:40:53,side
2025/7/29 20:40:59,corridor
2025/7/29 20:41:00,middle
2025/7/29 20:41:14,mid-sep
2025/7/29 20:41:44,middle
2025/7/29 20:41:56,mid-sep
2025/7/29 20:44:46,middle
2025/7/29 20:44:47,corridor
2025/7/29 20:44:48,side
2025/7/29 21:08:57,corridor
2025/7/29 21:08:59,middle
2025/7/29 21:09:01,mid-sep
2025/7/29 21:09:21,middle
2025/7/29 21:09:39,mid-sep
2025/7/29 21:09:40,middle
2025/7/29 21:09:41,corridor
2025/7/29 21:09:43,side
2025/7/29 21:21:39,corridor
2025/7/29 21:21:39,middle
2025/7/29 21:21:40,mid-sep
2025/7/29 21:21:43,middle
2025/7/29 21:21:52,corridor
2025/7/29 21:21:53,side
2025/7/29 21:24:38,corridor
2025/7/29 21:24:39,middle
2025/7/29 21:25:00,mid-sep
2025/7/29 21:25:54,middle
2025/7/29 21:26:32,mid-sep
2025/7/29 21:27:35,middle
2025/7/29 21:28:53,mid-sep
2025/7/29 21:29:16,middle
2025/7/29 21:29:20,corridor
2025/7/29 21:29:21,side
2025/7/29 22:58:58,corridor
2025/7/29 22:58:59,middle
2025/7/29 22:59:00,mid-sep
2025/7/29 22:59:12,middle
2025/7/29 22:59:23,corridor
2025/7/29 22:59:26,side
2025/7/29 23:21:58,corridor
2025/7/29 23:21:58,middle
2025/7/29 23:22:02,mid-sep
2025/7/29 23:22:07,middle
2025/7/29 23:22:08,corridor
2025/7/29 23:22:09,side
2025/7/29 23:27:03,corridor
2025/7/29 23:27:04,middle
2025/7/29 23:27:05,mid-sep
2025/7/29 23:27:24,middle
2025/7/29 23:27:34,mid-sep
2025/7/29 23:27:35,middle
2025/7/29 23:27:37,corridor
2025/7/29 23:27:38,side
2025/7/29 23:33:47,corridor
2025/7/29 23:33:48,middle
2025/7/29 23:33:54,corridor
2025/7/29 23:33:55,side
2025/7/29 23:41:30,corridor
2025/7/29 23:41:34,middle
2025/7/29 23:41:34,mid-sep
2025/7/29 23:41:40,middle
2025/7/29 23:41:50,mid-sep
2025/7/29 23:41:53,middle
2025/7/29 23:41:55,corridor
2025/7/29 23:41:55,side
2025/7/29 23:50:59,corridor
2025/7/29 23:51:01,middle
2025/7/29 23:51:02,mid-sep
2025/7/29 23:51:04,middle
2025/7/29 23:52:04,mid-sep
2025/7/29 23:52:47,middle
2025/7/29 23:52:59,corridor
2025/7/29 23:53:00,side
2025/7/30 0:26:18,corridor
2025/7/30 0:26:26,middle
2025/7/30 0:26:26,corridor
2025/7/30 0:26:27,side
2025/7/30 0:28:06,corridor
2025/7/30 0:28:07,middle
2025/7/30 0:28:09,mid-sep
2025/7/30 0:28:10,middle
2025/7/30 0:28:23,corridor
2025/7/30 0:28:25,side
2025/7/30 0:44:07,corridor
2025/7/30 0:44:09,side
2025/7/30 0:55:19,corridor
2025/7/30 0:55:20,middle
2025/7/30 0:55:22,mid-sep
2025/7/30 0:55:24,middle
2025/7/30 0:55:44,mid-sep
2025/7/30 0:55:45,middle
2025/7/30 0:55:48,corridor
2025/7/30 0:55:51,side
2025/7/30 1:04:14,corridor
2025/7/30 1:04:14,middle
2025/7/30 1:04:28,mid-sep
2025/7/30 1:04:33,middle
2025/7/30 1:04:51,corridor
