DateTime,RightMouseLocation
2026/3/19 13:36:15,middle
2026/3/19 13:36:15,corridor
2026/3/19 13:36:16,side
2026/3/19 13:37:01,corridor
2026/3/19 13:37:01,side
2026/3/19 13:40:21,corridor
2026/3/19 13:40:22,middle
2026/3/19 13:40:45,mid-sep
2026/3/19 13:40:46,middle
2026/3/19 13:40:50,mid-sep
2026/3/19 13:41:28,middle
2026/3/19 13:42:05,mid-sep
2026/3/19 13:42:18,middle
2026/3/19 13:43:00,corridor
2026/3/19 13:43:04,side
2026/3/19 16:42:25,corridor
2026/3/19 16:42:26,middle
2026/3/19 16:42:30,mid-sep
2026/3/19 16:43:03,middle
2026/3/19 16:43:23,mid-sep
2026/3/19 16:43:31,middle
2026/3/19 16:43:39,mid-sep
2026/3/19 16:43:45,middle
2026/3/19 16:44:43,mid-sep
2026/3/19 16:44:58,middle
2026/3/19 16:45:20,mid-sep
2026/3/19 16:45:26,middle
2026/3/19 16:45:30,corridor
2026/3/19 16:45:32,side
2026/3/19 16:46:36,corridor
2026/3/19 16:46:39,side
2026/3/19 16:47:09,corridor
2026/3/19 16:47:10,middle
2026/3/19 16:47:11,corridor
2026/3/19 16:47:11,side
2026/3/19 16:48:31,corridor
2026/3/19 16:48:34,middle
2026/3/19 16:48:36,mid-sep
2026/3/19 16:48:48,middle
2026/3/19 16:48:51,corridor
2026/3/19 16:48:51,side
2026/3/19 17:40:54,corridor
2026/3/19 17:40:55,middle
2026/3/19 17:40:56,mid-sep
2026/3/19 17:40:57,middle
2026/3/19 17:41:04,mid-sep
2026/3/19 17:41:07,middle
2026/3/19 17:41:07,corridor
2026/3/19 17:41:09,side
2026/3/19 17:41:19,corridor
2026/3/19 17:41:19,middle
2026/3/19 17:41:21,mid-sep
2026/3/19 17:41:24,middle
2026/3/19 17:41:32,mid-sep
2026/3/19 17:41:40,middle
2026/3/19 17:42:26,mid-sep
2026/3/19 17:42:33,middle
2026/3/19 17:43:02,mid-sep
2026/3/19 17:43:15,middle
2026/3/19 17:43:43,mid-sep
2026/3/19 17:43:45,middle
2026/3/19 17:43:53,mid-sep
2026/3/19 17:43:54,middle
2026/3/19 17:43:58,corridor
2026/3/19 17:44:03,middle
2026/3/19 17:44:39,corridor
2026/3/19 17:44:50,side
2026/3/19 17:45:12,corridor
2026/3/19 17:45:13,side
2026/3/19 17:45:21,corridor
2026/3/19 17:45:21,middle
2026/3/19 17:46:37,mid-sep
2026/3/19 17:46:38,middle
2026/3/19 17:49:47,mid-sep
2026/3/19 17:50:01,middle
2026/3/19 17:50:02,corridor
2026/3/19 17:50:04,side
2026/3/19 17:54:28,corridor
2026/3/19 17:54:31,middle
2026/3/19 17:54:38,corridor
2026/3/19 17:54:38,side
2026/3/19 17:56:05,corridor
2026/3/19 17:56:06,middle
2026/3/19 17:56:07,mid-sep
2026/3/19 17:57:50,middle
2026/3/19 17:57:51,corridor
2026/3/19 17:57:52,side
2026/3/19 18:00:31,corridor
2026/3/19 18:00:32,middle
2026/3/19 18:00:41,mid-sep
2026/3/19 18:00:41,middle
2026/3/19 18:00:41,corridor
2026/3/19 18:00:41,side
2026/3/19 18:22:33,corridor
2026/3/19 18:22:34,middle
2026/3/19 18:22:35,mid-sep
2026/3/19 18:22:40,middle
2026/3/19 18:24:08,mid-sep
2026/3/19 18:24:09,middle
2026/3/19 18:24:30,corridor
2026/3/19 18:24:34,side
2026/3/19 18:25:08,corridor
2026/3/19 18:25:09,side
2026/3/19 18:27:37,corridor
2026/3/19 18:27:40,side
2026/3/19 18:31:24,corridor
2026/3/19 18:31:25,middle
2026/3/19 18:31:26,mid-sep
2026/3/19 18:31:50,middle
2026/3/19 18:31:54,corridor
2026/3/19 18:31:55,side
2026/3/19 18:33:55,corridor
2026/3/19 18:33:56,middle
2026/3/19 18:33:57,mid-sep
2026/3/19 18:33:57,middle
2026/3/19 18:34:57,mid-sep
2026/3/19 18:35:00,middle
2026/3/19 18:36:02,mid-sep
2026/3/19 18:36:31,middle
2026/3/19 18:36:39,corridor
2026/3/19 18:36:44,side
2026/3/19 18:42:18,corridor
2026/3/19 18:42:19,middle
2026/3/19 18:42:22,mid-sep
2026/3/19 18:42:31,middle
2026/3/19 18:43:57,corridor
2026/3/19 18:44:01,side
2026/3/19 18:46:28,corridor
2026/3/19 18:46:29,middle
2026/3/19 18:46:31,mid-sep
2026/3/19 18:46:40,middle
2026/3/19 18:46:42,corridor
2026/3/19 18:46:44,side
2026/3/19 18:49:57,corridor
2026/3/19 18:49:58,middle
2026/3/19 18:52:51,mid-sep
2026/3/19 18:53:04,middle
2026/3/19 18:53:30,corridor
2026/3/19 18:53:33,side
2026/3/19 18:57:25,corridor
2026/3/19 18:57:25,middle
2026/3/19 18:57:27,corridor
2026/3/19 18:57:27,side
2026/3/19 18:58:30,corridor
2026/3/19 18:58:35,middle
2026/3/19 18:58:35,mid-sep
2026/3/19 18:58:38,middle
2026/3/19 18:58:38,corridor
2026/3/19 18:58:39,side
2026/3/19 19:01:56,corridor
2026/3/19 19:01:59,side
2026/3/19 19:02:13,corridor
2026/3/19 19:02:15,middle
2026/3/19 19:02:16,mid-sep
2026/3/19 19:03:02,middle
2026/3/19 19:03:05,corridor
2026/3/19 19:03:06,side
2026/3/19 19:06:23,corridor
2026/3/19 19:06:24,middle
2026/3/19 19:06:24,mid-sep
2026/3/19 19:06:25,middle
2026/3/19 19:06:55,mid-sep
2026/3/19 19:06:57,middle
2026/3/19 19:11:35,corridor
2026/3/19 19:11:36,side
2026/3/19 19:15:01,corridor
2026/3/19 19:15:02,side
2026/3/19 19:21:32,corridor
2026/3/19 19:21:33,middle
2026/3/19 19:21:34,mid-sep
2026/3/19 19:21:59,middle
2026/3/19 19:22:00,corridor
2026/3/19 19:22:04,middle
2026/3/19 19:22:07,mid-sep
2026/3/19 19:22:15,middle
2026/3/19 19:24:59,mid-sep
2026/3/19 19:25:03,middle
2026/3/19 19:26:39,corridor
2026/3/19 19:26:42,side
2026/3/19 20:20:26,corridor
2026/3/19 20:20:27,middle
2026/3/19 20:23:42,mid-sep
2026/3/19 20:23:54,middle
2026/3/19 20:23:55,corridor
2026/3/19 20:23:58,side
2026/3/19 20:24:02,corridor
2026/3/19 20:24:02,middle
2026/3/19 20:24:02,mid-sep
2026/3/19 20:24:14,middle
2026/3/19 20:24:15,corridor
2026/3/19 20:24:16,side
2026/3/19 20:32:23,corridor
2026/3/19 20:32:23,middle
2026/3/19 20:32:25,corridor
2026/3/19 20:32:25,side
2026/3/19 20:34:05,corridor
2026/3/19 20:34:05,middle
2026/3/19 20:34:05,corridor
2026/3/19 20:34:06,side
2026/3/19 20:34:54,corridor
2026/3/19 20:34:54,middle
2026/3/19 20:35:00,mid-sep
2026/3/19 20:35:08,middle
2026/3/19 20:37:16,mid-sep
2026/3/19 20:37:21,middle
2026/3/19 20:39:21,mid-sep
2026/3/19 20:39:28,middle
2026/3/19 20:39:30,corridor
2026/3/19 20:39:30,side
2026/3/19 20:44:16,corridor
2026/3/19 20:44:17,middle
2026/3/19 20:44:20,mid-sep
2026/3/19 20:44:42,middle
2026/3/19 20:44:54,mid-sep
2026/3/19 20:45:02,middle
2026/3/19 20:45:12,corridor
2026/3/19 20:45:13,side
2026/3/19 20:47:55,corridor
2026/3/19 20:47:55,middle
2026/3/19 20:47:56,mid-sep
2026/3/19 20:47:57,middle
2026/3/19 20:48:00,corridor
2026/3/19 20:48:09,middle
2026/3/19 20:48:12,mid-sep
2026/3/19 20:48:48,middle
2026/3/19 20:49:07,mid-sep
2026/3/19 20:49:11,middle
2026/3/19 20:51:59,mid-sep
2026/3/19 20:52:34,middle
2026/3/19 20:52:35,corridor
2026/3/19 20:52:39,side
2026/3/19 20:54:26,corridor
2026/3/19 20:54:28,side
2026/3/19 20:59:08,corridor
2026/3/19 20:59:08,middle
2026/3/19 20:59:11,mid-sep
2026/3/19 20:59:12,middle
2026/3/19 20:59:17,corridor
2026/3/19 20:59:21,middle
2026/3/19 20:59:25,mid-sep
2026/3/19 20:59:31,middle
2026/3/19 20:59:33,corridor
2026/3/19 20:59:40,middle
2026/3/19 20:59:42,corridor
2026/3/19 20:59:49,side
2026/3/19 21:43:52,corridor
2026/3/19 21:43:53,middle
2026/3/19 21:43:53,mid-sep
2026/3/19 21:44:05,middle
2026/3/19 21:47:38,mid-sep
2026/3/19 21:47:49,middle
2026/3/19 21:47:50,corridor
2026/3/19 21:47:54,middle
2026/3/19 21:47:55,mid-sep
2026/3/19 21:48:08,middle
2026/3/19 21:51:10,mid-sep
2026/3/19 21:51:19,middle
2026/3/19 21:51:20,corridor
2026/3/19 21:51:24,middle
2026/3/19 21:51:24,mid-sep
2026/3/19 21:51:54,middle
2026/3/19 21:53:58,mid-sep
2026/3/19 21:53:59,middle
2026/3/19 21:53:59,corridor
2026/3/19 21:54:01,side
2026/3/19 22:03:39,corridor
2026/3/19 22:03:40,middle
2026/3/19 22:03:46,mid-sep
2026/3/19 22:04:12,middle
2026/3/19 22:05:12,mid-sep
2026/3/19 22:05:12,middle
2026/3/19 22:05:15,corridor
2026/3/19 22:05:16,side
2026/3/19 22:07:50,corridor
2026/3/19 22:07:50,side
2026/3/19 22:11:35,corridor
2026/3/19 22:11:40,middle
2026/3/19 22:11:46,mid-sep
2026/3/19 22:11:55,middle
2026/3/19 22:11:59,corridor
2026/3/19 22:11:59,side
2026/3/19 22:12:56,corridor
2026/3/19 22:13:01,side
2026/3/19 22:13:59,corridor
2026/3/19 22:13:59,middle
2026/3/19 22:17:24,mid-sep
2026/3/19 22:17:31,middle
2026/3/19 22:18:47,mid-sep
2026/3/19 22:18:53,middle
2026/3/19 22:19:24,mid-sep
2026/3/19 22:19:25,middle
2026/3/19 22:19:26,corridor
2026/3/19 22:19:27,side
2026/3/19 22:23:16,corridor
2026/3/19 22:23:18,middle
2026/3/19 22:23:19,mid-sep
2026/3/19 22:23:25,middle
2026/3/19 22:23:28,corridor
2026/3/19 22:23:29,side
2026/3/19 22:28:36,corridor
2026/3/19 22:28:37,middle
2026/3/19 22:28:47,mid-sep
2026/3/19 22:28:50,middle
2026/3/19 22:29:27,mid-sep
2026/3/19 22:29:36,middle
2026/3/19 22:29:51,mid-sep
2026/3/19 22:30:07,middle
2026/3/19 22:30:15,mid-sep
2026/3/19 22:31:00,middle
2026/3/19 22:31:04,corridor
2026/3/19 22:31:18,middle
2026/3/19 22:31:19,mid-sep
2026/3/19 22:32:20,middle
2026/3/19 22:32:21,corridor
2026/3/19 22:32:24,side
2026/3/19 22:32:42,corridor
2026/3/19 22:32:43,middle
2026/3/19 22:32:50,mid-sep
2026/3/19 22:33:07,middle
2026/3/19 22:33:10,corridor
2026/3/19 22:33:17,middle
2026/3/19 22:33:22,corridor
2026/3/19 22:33:27,middle
2026/3/19 22:33:39,corridor
2026/3/19 22:33:41,side
2026/3/19 22:36:15,corridor
2026/3/19 22:36:16,side
2026/3/19 22:37:00,corridor
2026/3/19 22:37:01,middle
2026/3/19 22:37:01,mid-sep
2026/3/19 22:37:04,middle
2026/3/19 22:37:06,corridor
2026/3/19 22:37:27,side
2026/3/19 22:37:50,corridor
2026/3/19 22:37:51,middle
2026/3/19 22:37:51,mid-sep
2026/3/19 22:37:52,middle
2026/3/19 22:37:53,corridor
2026/3/19 22:39:17,side
2026/3/19 22:39:39,corridor
2026/3/19 22:39:47,side
2026/3/19 22:40:18,corridor
2026/3/19 22:40:19,middle
2026/3/19 22:40:23,mid-sep
2026/3/19 22:40:24,middle
2026/3/19 22:40:40,corridor
2026/3/19 22:40:49,side
2026/3/19 22:40:56,corridor
2026/3/19 22:40:56,middle
2026/3/19 22:40:56,mid-sep
2026/3/19 22:43:39,middle
2026/3/19 22:43:39,corridor
2026/3/19 22:43:44,side
2026/3/19 22:43:46,corridor
2026/3/19 22:43:46,side
2026/3/19 22:44:19,corridor
2026/3/19 22:44:19,middle
2026/3/19 22:44:27,mid-sep
2026/3/19 22:44:28,middle
2026/3/19 22:44:28,corridor
2026/3/19 22:44:33,side
2026/3/19 22:45:09,corridor
2026/3/19 22:45:09,middle
2026/3/19 22:45:19,mid-sep
2026/3/19 22:45:45,middle
2026/3/19 22:45:46,corridor
2026/3/19 22:45:46,side
2026/3/19 22:49:03,corridor
2026/3/19 22:49:03,middle
2026/3/19 22:49:04,corridor
2026/3/19 22:49:05,side
2026/3/19 22:50:18,corridor
2026/3/19 22:50:19,middle
2026/3/19 22:50:20,mid-sep
2026/3/19 22:50:22,middle
2026/3/19 22:50:43,mid-sep
2026/3/19 22:50:46,middle
2026/3/19 22:52:01,corridor
2026/3/19 22:52:02,side
2026/3/19 22:53:39,corridor
2026/3/19 22:53:40,middle
2026/3/19 22:53:47,mid-sep
2026/3/19 22:53:59,middle
2026/3/19 22:54:00,corridor
2026/3/19 22:54:03,middle
2026/3/19 22:54:03,mid-sep
2026/3/19 22:54:08,middle
2026/3/19 22:54:10,corridor
2026/3/19 22:54:11,side
2026/3/19 22:59:40,corridor
2026/3/19 22:59:41,middle
2026/3/19 22:59:45,mid-sep
2026/3/19 22:59:53,middle
2026/3/19 22:59:54,corridor
2026/3/19 22:59:55,side
2026/3/19 23:00:11,corridor
2026/3/19 23:00:12,middle
2026/3/19 23:00:15,mid-sep
2026/3/19 23:00:30,middle
2026/3/19 23:00:56,corridor
2026/3/19 23:00:57,side
2026/3/19 23:01:10,corridor
2026/3/19 23:01:12,side
2026/3/20 0:04:27,corridor
2026/3/20 0:04:29,middle
2026/3/20 0:04:29,mid-sep
2026/3/20 0:04:30,middle
2026/3/20 0:04:44,mid-sep
2026/3/20 0:04:47,middle
2026/3/20 0:06:36,mid-sep
2026/3/20 0:06:37,middle
2026/3/20 0:08:50,mid-sep
2026/3/20 0:08:54,middle
2026/3/20 0:09:22,mid-sep
2026/3/20 0:09:44,middle
2026/3/20 0:09:44,corridor
2026/3/20 0:09:46,side
2026/3/20 0:17:47,corridor
2026/3/20 0:17:49,middle
2026/3/20 0:17:52,mid-sep
2026/3/20 0:17:54,middle
2026/3/20 0:17:57,corridor
2026/3/20 0:17:58,side
2026/3/20 0:18:57,corridor
2026/3/20 0:18:57,middle
2026/3/20 0:19:00,mid-sep
2026/3/20 0:19:28,middle
2026/3/20 0:19:37,mid-sep
2026/3/20 0:20:03,middle
2026/3/20 0:20:28,mid-sep
2026/3/20 0:20:46,middle
2026/3/20 0:20:47,corridor
2026/3/20 0:20:49,side
2026/3/20 0:21:56,corridor
2026/3/20 0:21:57,middle
2026/3/20 0:22:09,mid-sep
2026/3/20 0:22:18,middle
2026/3/20 0:22:25,mid-sep
2026/3/20 0:22:39,middle
2026/3/20 0:24:05,mid-sep
2026/3/20 0:24:06,middle
2026/3/20 0:24:24,mid-sep
2026/3/20 0:24:26,middle
2026/3/20 0:24:31,corridor
2026/3/20 0:24:34,side
2026/3/20 0:24:41,corridor
2026/3/20 0:24:42,middle
2026/3/20 0:24:42,corridor
2026/3/20 0:24:43,side
2026/3/20 0:35:14,corridor
2026/3/20 0:35:15,middle
2026/3/20 0:35:21,mid-sep
2026/3/20 0:35:22,middle
2026/3/20 0:35:25,corridor
2026/3/20 0:35:27,side
2026/3/20 0:38:17,corridor
2026/3/20 0:38:18,middle
2026/3/20 0:39:16,mid-sep
2026/3/20 0:39:22,middle
2026/3/20 0:39:39,mid-sep
2026/3/20 0:39:51,middle
2026/3/20 0:40:14,mid-sep
2026/3/20 0:40:40,middle
2026/3/20 0:40:41,corridor
2026/3/20 0:40:51,side
2026/3/20 1:35:49,corridor
2026/3/20 1:35:49,middle
2026/3/20 1:36:00,mid-sep
2026/3/20 1:36:02,middle
2026/3/20 1:36:18,mid-sep
2026/3/20 1:36:19,middle
2026/3/20 1:37:40,mid-sep
2026/3/20 1:37:55,middle
2026/3/20 1:38:27,mid-sep
2026/3/20 1:38:35,middle
2026/3/20 1:39:20,corridor
2026/3/20 1:39:22,side
2026/3/20 1:54:19,corridor
2026/3/20 1:54:22,middle
2026/3/20 1:54:29,mid-sep
2026/3/20 1:54:41,middle
2026/3/20 1:54:42,corridor
2026/3/20 1:54:43,side
2026/3/20 1:56:10,corridor
2026/3/20 1:56:11,side
2026/3/20 1:57:25,corridor
2026/3/20 1:57:26,middle
2026/3/20 1:57:30,corridor
2026/3/20 1:57:30,side
2026/3/20 1:57:58,corridor
2026/3/20 1:58:05,side
2026/3/20 1:58:06,corridor
2026/3/20 1:58:10,middle
2026/3/20 1:58:11,mid-sep
2026/3/20 1:58:13,middle
2026/3/20 1:58:17,corridor
2026/3/20 1:58:19,side
2026/3/20 1:58:21,corridor
2026/3/20 1:58:24,middle
2026/3/20 1:58:25,mid-sep
2026/3/20 1:58:40,middle
2026/3/20 1:58:41,corridor
2026/3/20 1:58:42,side
2026/3/20 1:58:50,corridor
2026/3/20 1:58:51,middle
2026/3/20 1:58:52,mid-sep
2026/3/20 1:58:57,middle
2026/3/20 2:00:59,mid-sep
2026/3/20 2:01:10,middle
2026/3/20 2:01:29,mid-sep
2026/3/20 2:01:43,middle
2026/3/20 2:01:45,corridor
2026/3/20 2:01:47,side
2026/3/20 2:02:09,corridor
2026/3/20 2:02:09,middle
2026/3/20 2:02:16,mid-sep
2026/3/20 2:02:28,middle
2026/3/20 2:02:29,corridor
2026/3/20 2:02:30,side
2026/3/20 2:03:51,corridor
2026/3/20 2:03:52,side
2026/3/20 2:05:37,corridor
2026/3/20 2:05:39,middle
2026/3/20 2:05:48,mid-sep
2026/3/20 2:05:54,middle
2026/3/20 2:05:54,corridor
2026/3/20 2:05:55,side
2026/3/20 2:06:00,corridor
2026/3/20 2:06:01,side
2026/3/20 2:08:41,corridor
2026/3/20 2:08:42,middle
2026/3/20 2:08:44,mid-sep
2026/3/20 2:08:48,middle
2026/3/20 2:08:49,corridor
2026/3/20 2:08:50,side
2026/3/20 2:09:51,corridor
2026/3/20 2:09:52,side
2026/3/20 3:37:35,corridor
2026/3/20 3:37:38,middle
2026/3/20 3:37:38,mid-sep
2026/3/20 3:38:27,middle
2026/3/20 3:38:32,corridor
2026/3/20 3:38:34,side
2026/3/20 3:41:01,corridor
2026/3/20 3:41:03,middle
2026/3/20 3:41:14,mid-sep
2026/3/20 3:41:15,middle
2026/3/20 3:41:15,corridor
2026/3/20 3:41:16,side
2026/3/20 3:42:33,corridor
2026/3/20 3:42:33,side
2026/3/20 3:42:49,corridor
2026/3/20 3:42:50,middle
2026/3/20 3:42:52,mid-sep
2026/3/20 3:42:54,middle
2026/3/20 3:42:56,corridor
2026/3/20 3:43:58,middle
2026/3/20 3:43:58,mid-sep
2026/3/20 3:44:05,middle
2026/3/20 3:45:21,mid-sep
2026/3/20 3:45:36,middle
2026/3/20 3:46:42,mid-sep
2026/3/20 3:46:52,middle
2026/3/20 3:47:10,mid-sep
2026/3/20 3:47:11,middle
2026/3/20 3:47:23,corridor
2026/3/20 3:47:26,side
2026/3/20 3:49:19,corridor
2026/3/20 3:49:19,side
2026/3/20 3:50:37,corridor
2026/3/20 3:50:38,middle
2026/3/20 3:50:39,corridor
2026/3/20 3:50:41,side
2026/3/20 3:53:20,corridor
2026/3/20 3:53:21,middle
2026/3/20 3:53:22,mid-sep
2026/3/20 3:53:22,middle
2026/3/20 3:53:27,corridor
2026/3/20 3:53:35,side
2026/3/20 3:53:44,corridor
2026/3/20 3:53:45,middle
2026/3/20 3:53:45,mid-sep
2026/3/20 3:53:53,middle
2026/3/20 3:54:00,corridor
2026/3/20 3:54:08,side
2026/3/20 3:54:43,corridor
2026/3/20 3:54:50,middle
2026/3/20 3:54:50,mid-sep
2026/3/20 3:54:52,middle
2026/3/20 3:55:54,mid-sep
2026/3/20 3:56:03,middle
2026/3/20 3:56:15,corridor
2026/3/20 3:56:20,middle
2026/3/20 3:56:38,mid-sep
2026/3/20 3:56:43,middle
2026/3/20 3:56:44,corridor
2026/3/20 3:56:51,middle
2026/3/20 3:57:03,mid-sep
2026/3/20 3:57:12,middle
2026/3/20 3:57:23,mid-sep
2026/3/20 3:57:36,middle
2026/3/20 3:58:37,mid-sep
2026/3/20 3:59:05,middle
2026/3/20 4:00:14,mid-sep
2026/3/20 4:00:22,middle
2026/3/20 4:00:22,corridor
2026/3/20 4:00:23,side
2026/3/20 4:01:12,corridor
2026/3/20 4:01:13,middle
2026/3/20 4:01:13,mid-sep
2026/3/20 4:01:25,middle
2026/3/20 4:01:25,corridor
2026/3/20 4:01:26,side
2026/3/20 4:01:45,corridor
2026/3/20 4:01:45,middle
2026/3/20 4:01:46,mid-sep
2026/3/20 4:01:52,middle
2026/3/20 4:01:55,corridor
2026/3/20 4:01:55,side
2026/3/20 4:02:01,corridor
2026/3/20 4:02:03,side
2026/3/20 5:15:13,corridor
2026/3/20 5:15:14,middle
2026/3/20 5:15:23,mid-sep
2026/3/20 5:15:25,middle
2026/3/20 5:15:25,corridor
2026/3/20 5:15:27,side
2026/3/20 5:15:53,corridor
2026/3/20 5:15:54,middle
2026/3/20 5:15:55,mid-sep
2026/3/20 5:15:57,middle
2026/3/20 5:17:26,mid-sep
2026/3/20 5:18:11,middle
2026/3/20 5:18:59,mid-sep
2026/3/20 5:19:08,middle
2026/3/20 5:19:32,mid-sep
2026/3/20 5:19:42,middle
2026/3/20 5:20:04,mid-sep
2026/3/20 5:20:05,middle
2026/3/20 5:20:07,corridor
2026/3/20 5:20:08,side
2026/3/20 5:27:47,corridor
2026/3/20 5:27:50,middle
2026/3/20 5:27:52,mid-sep
2026/3/20 5:28:02,middle
2026/3/20 5:28:04,corridor
2026/3/20 5:28:05,side
2026/3/20 5:31:35,corridor
2026/3/20 5:31:37,middle
2026/3/20 5:31:37,mid-sep
2026/3/20 5:34:21,middle
2026/3/20 5:34:22,corridor
2026/3/20 5:34:22,side
2026/3/20 5:34:52,corridor
2026/3/20 5:34:57,side
2026/3/20 5:35:08,corridor
2026/3/20 5:35:08,middle
2026/3/20 5:35:14,mid-sep
2026/3/20 5:35:30,middle
2026/3/20 5:35:37,mid-sep
2026/3/20 5:36:07,middle
2026/3/20 5:36:08,corridor
2026/3/20 5:36:10,side
2026/3/20 5:45:50,corridor
2026/3/20 5:45:53,middle
2026/3/20 5:45:54,mid-sep
2026/3/20 5:47:02,middle
2026/3/20 5:47:02,corridor
2026/3/20 5:47:03,side
2026/3/20 5:48:06,corridor
2026/3/20 5:48:07,middle
2026/3/20 5:52:07,corridor
2026/3/20 5:52:08,side
2026/3/20 7:38:27,corridor
2026/3/20 7:38:28,middle
2026/3/20 7:38:29,mid-sep
2026/3/20 7:38:30,middle
2026/3/20 7:40:15,mid-sep
2026/3/20 7:40:29,middle
2026/3/20 7:40:29,corridor
2026/3/20 7:40:31,side
2026/3/20 7:40:38,corridor
2026/3/20 7:40:39,middle
2026/3/20 7:41:34,mid-sep
2026/3/20 7:41:41,middle
2026/3/20 7:41:41,corridor
2026/3/20 7:41:43,side
2026/3/20 7:42:08,corridor
2026/3/20 7:42:11,middle
2026/3/20 7:42:13,mid-sep
2026/3/20 7:42:27,middle
2026/3/20 7:42:39,corridor
2026/3/20 7:42:46,side
2026/3/20 7:45:53,corridor
2026/3/20 7:45:53,middle
2026/3/20 7:45:54,mid-sep
2026/3/20 7:46:03,middle
2026/3/20 7:47:45,corridor
2026/3/20 7:48:01,side
2026/3/20 7:52:38,corridor
2026/3/20 7:52:39,middle
2026/3/20 7:52:41,mid-sep
2026/3/20 7:52:51,middle
2026/3/20 7:53:21,corridor
2026/3/20 7:53:26,side
2026/3/20 7:53:49,corridor
2026/3/20 7:53:50,middle
2026/3/20 7:53:52,mid-sep
2026/3/20 7:54:10,middle
2026/3/20 7:54:11,corridor
2026/3/20 7:54:16,middle
2026/3/20 7:54:16,mid-sep
2026/3/20 7:54:36,middle
2026/3/20 7:59:03,corridor
2026/3/20 7:59:05,side
2026/3/20 7:59:20,corridor
2026/3/20 7:59:21,middle
2026/3/20 7:59:21,mid-sep
2026/3/20 7:59:27,middle
2026/3/20 7:59:43,corridor
2026/3/20 7:59:45,side
2026/3/20 8:00:07,corridor
2026/3/20 8:00:07,middle
2026/3/20 8:00:09,mid-sep
2026/3/20 8:00:10,middle
2026/3/20 8:00:10,corridor
2026/3/20 8:00:11,side
2026/3/20 8:00:22,corridor
2026/3/20 8:00:24,side
2026/3/20 8:50:44,corridor
2026/3/20 8:50:45,middle
2026/3/20 8:50:47,mid-sep
2026/3/20 8:50:52,middle
2026/3/20 8:51:18,mid-sep
2026/3/20 8:51:19,middle
2026/3/20 8:51:44,mid-sep
2026/3/20 8:51:47,middle
2026/3/20 8:52:45,mid-sep
2026/3/20 8:52:47,middle
2026/3/20 8:52:47,corridor
2026/3/20 8:52:51,side
2026/3/20 8:56:27,corridor
2026/3/20 8:56:30,side
2026/3/20 8:59:39,corridor
2026/3/20 8:59:43,middle
2026/3/20 8:59:55,mid-sep
2026/3/20 9:00:19,middle
2026/3/20 9:00:29,mid-sep
2026/3/20 9:00:33,middle
2026/3/20 9:00:36,mid-sep
2026/3/20 9:00:37,middle
2026/3/20 9:00:37,corridor
2026/3/20 9:00:38,side
2026/3/20 9:01:28,corridor
2026/3/20 9:01:28,middle
2026/3/20 9:01:29,corridor
2026/3/20 9:01:30,side
2026/3/20 9:02:22,corridor
2026/3/20 9:02:23,middle
2026/3/20 9:02:24,corridor
2026/3/20 9:02:25,side
2026/3/20 9:02:47,corridor
2026/3/20 9:02:48,middle
2026/3/20 9:02:49,corridor
2026/3/20 9:02:49,side
2026/3/20 9:03:38,corridor
2026/3/20 9:03:39,middle
2026/3/20 9:08:28,mid-sep
2026/3/20 9:08:29,middle
2026/3/20 9:08:31,corridor
2026/3/20 9:08:31,side
