DateTime,RightMouseLocation
2026/1/28 19:35:32,corridor
2026/1/28 19:35:32,middle
2026/1/28 19:35:33,mid-sep
2026/1/28 19:35:37,middle
2026/1/28 19:35:37,corridor
2026/1/28 19:35:38,side
2026/1/28 19:43:40,corridor
2026/1/28 19:43:40,middle
2026/1/28 19:43:42,mid-sep
2026/1/28 19:43:55,middle
2026/1/28 19:44:15,corridor
2026/1/28 19:44:16,side
2026/1/28 19:47:19,corridor
2026/1/28 19:47:19,middle
2026/1/28 19:47:24,mid-sep
2026/1/28 19:48:02,middle
2026/1/28 19:51:13,mid-sep
2026/1/28 19:51:23,middle
2026/1/28 19:51:51,mid-sep
2026/1/28 19:52:02,middle
2026/1/28 19:56:03,corridor
2026/1/28 19:56:20,side
2026/1/28 19:57:06,corridor
2026/1/28 19:57:07,middle
2026/1/28 19:57:09,mid-sep
2026/1/28 19:57:14,middle
2026/1/28 19:57:22,mid-sep
2026/1/28 19:57:31,middle
2026/1/28 20:02:42,mid-sep
2026/1/28 20:04:18,middle
2026/1/28 20:04:19,corridor
2026/1/28 20:04:21,side
2026/1/28 20:04:32,corridor
2026/1/28 20:04:33,middle
2026/1/28 20:04:34,corridor
2026/1/28 20:04:34,side
2026/1/28 20:10:59,corridor
2026/1/28 20:11:00,middle
2026/1/28 20:12:20,mid-sep
2026/1/28 20:12:24,middle
2026/1/28 20:13:57,mid-sep
2026/1/28 20:14:10,middle
2026/1/28 20:14:11,corridor
2026/1/28 20:14:13,side
2026/1/28 20:16:32,corridor
2026/1/28 20:16:33,middle
2026/1/28 20:16:33,mid-sep
2026/1/28 20:16:33,middle
2026/1/28 20:21:44,mid-sep
2026/1/28 20:21:48,middle
2026/1/28 20:22:03,corridor
2026/1/28 20:22:12,middle
2026/1/28 20:22:15,mid-sep
2026/1/28 20:22:24,middle
2026/1/28 20:29:08,corridor
2026/1/28 20:29:28,side
2026/1/28 20:31:44,corridor
2026/1/28 20:31:45,middle
2026/1/28 20:31:46,mid-sep
2026/1/28 20:32:05,middle
2026/1/28 20:34:42,corridor
2026/1/28 20:34:52,side
2026/1/28 20:34:56,corridor
2026/1/28 20:34:56,middle
2026/1/28 20:34:57,mid-sep
2026/1/28 20:35:26,middle
2026/1/28 20:36:47,mid-sep
2026/1/28 20:36:50,middle
2026/1/28 20:36:56,corridor
2026/1/28 20:36:59,middle
2026/1/28 20:37:03,mid-sep
2026/1/28 20:37:40,middle
2026/1/28 20:48:04,corridor
2026/1/28 20:48:07,side
2026/1/28 20:49:49,corridor
2026/1/28 20:49:49,middle
2026/1/28 20:49:54,mid-sep
2026/1/28 20:50:17,middle
2026/1/28 20:50:22,mid-sep
2026/1/28 20:50:23,middle
2026/1/28 20:50:25,corridor
2026/1/28 20:50:26,side
2026/1/28 20:55:40,corridor
2026/1/28 20:55:41,middle
2026/1/28 20:55:43,mid-sep
2026/1/28 20:55:43,middle
2026/1/28 20:56:18,corridor
2026/1/28 20:56:23,side
2026/1/28 22:10:31,corridor
2026/1/28 22:10:32,middle
2026/1/28 22:10:38,mid-sep
2026/1/28 22:10:40,middle
2026/1/28 22:10:43,corridor
2026/1/28 22:10:45,side
2026/1/28 22:12:03,corridor
2026/1/28 22:12:04,middle
2026/1/28 22:12:06,mid-sep
2026/1/28 22:12:10,middle
2026/1/28 22:12:16,corridor
2026/1/28 22:12:18,side
2026/1/28 22:13:03,corridor
2026/1/28 22:13:03,middle
2026/1/28 22:17:40,mid-sep
2026/1/28 22:17:44,middle
2026/1/28 22:17:48,corridor
2026/1/28 22:17:51,side
2026/1/28 23:20:02,corridor
2026/1/28 23:20:03,middle
2026/1/28 23:20:22,mid-sep
2026/1/28 23:20:24,middle
2026/1/28 23:29:30,corridor
2026/1/28 23:29:47,middle
2026/1/28 23:29:48,mid-sep
2026/1/28 23:29:55,middle
2026/1/28 23:32:56,mid-sep
2026/1/28 23:33:19,middle
2026/1/28 23:42:08,corridor
2026/1/28 23:42:12,side
2026/1/28 23:43:37,corridor
2026/1/28 23:43:37,middle
2026/1/28 23:43:39,mid-sep
2026/1/28 23:43:42,middle
2026/1/28 23:44:00,mid-sep
2026/1/28 23:44:06,middle
2026/1/28 23:44:20,mid-sep
2026/1/28 23:44:21,middle
2026/1/28 23:57:41,corridor
2026/1/28 23:57:43,side
2026/1/28 23:59:14,corridor
2026/1/28 23:59:15,middle
2026/1/28 23:59:15,mid-sep
2026/1/28 23:59:19,middle
2026/1/29 0:07:48,corridor
2026/1/29 0:07:54,middle
2026/1/29 0:07:59,corridor
2026/1/29 0:08:00,side
2026/1/29 0:08:09,corridor
2026/1/29 0:08:09,middle
2026/1/29 0:08:14,mid-sep
2026/1/29 0:08:20,middle
2026/1/29 0:08:20,corridor
2026/1/29 0:08:21,side
2026/1/29 1:12:56,corridor
2026/1/29 1:12:57,middle
2026/1/29 1:12:59,mid-sep
2026/1/29 1:13:14,middle
2026/1/29 1:13:54,corridor
2026/1/29 1:13:59,side
2026/1/29 1:14:44,corridor
2026/1/29 1:14:45,middle
2026/1/29 1:14:47,mid-sep
2026/1/29 1:15:02,middle
2026/1/29 1:30:00,mid-sep
2026/1/29 1:30:02,middle
2026/1/29 1:30:03,corridor
2026/1/29 1:30:05,side
2026/1/29 1:31:10,corridor
2026/1/29 1:31:10,middle
2026/1/29 1:31:11,mid-sep
2026/1/29 1:31:14,middle
2026/1/29 1:32:15,mid-sep
2026/1/29 1:32:48,middle
2026/1/29 1:45:09,corridor
2026/1/29 1:45:15,side
2026/1/29 1:46:11,corridor
2026/1/29 1:46:11,middle
2026/1/29 1:46:12,corridor
2026/1/29 1:46:13,side
2026/1/29 3:35:48,corridor
2026/1/29 3:35:50,middle
2026/1/29 3:35:50,mid-sep
2026/1/29 3:35:57,middle
2026/1/29 3:36:06,mid-sep
2026/1/29 3:36:14,middle
2026/1/29 3:36:32,mid-sep
2026/1/29 3:36:38,middle
2026/1/29 3:36:40,corridor
2026/1/29 3:36:43,side
2026/1/29 3:37:07,corridor
2026/1/29 3:37:07,middle
2026/1/29 3:37:09,corridor
2026/1/29 3:37:12,side
2026/1/29 3:38:24,corridor
2026/1/29 3:38:24,middle
2026/1/29 3:38:26,mid-sep
2026/1/29 3:38:30,middle
2026/1/29 3:51:45,corridor
2026/1/29 3:51:52,side
2026/1/29 3:55:15,corridor
2026/1/29 3:55:15,middle
2026/1/29 3:55:15,mid-sep
2026/1/29 3:55:22,middle
2026/1/29 3:55:33,mid-sep
2026/1/29 3:55:45,middle
2026/1/29 4:05:57,corridor
2026/1/29 4:06:02,side
2026/1/29 4:07:04,corridor
2026/1/29 4:07:05,middle
2026/1/29 4:07:07,mid-sep
2026/1/29 4:07:07,middle
2026/1/29 4:07:39,mid-sep
2026/1/29 4:07:44,middle
2026/1/29 4:08:03,corridor
2026/1/29 4:08:05,side
2026/1/29 6:44:09,corridor
2026/1/29 6:44:09,middle
2026/1/29 6:44:10,mid-sep
2026/1/29 6:44:20,middle
2026/1/29 6:44:21,corridor
2026/1/29 6:44:25,side
2026/1/29 9:20:45,corridor
2026/1/29 9:20:45,middle
2026/1/29 9:20:47,mid-sep
2026/1/29 9:21:00,middle
2026/1/29 9:21:05,corridor
2026/1/29 9:21:07,middle
2026/1/29 9:21:15,mid-sep
2026/1/29 9:21:25,middle
2026/1/29 9:21:26,corridor
2026/1/29 9:21:29,side
2026/1/29 9:22:36,corridor
2026/1/29 9:22:37,middle
2026/1/29 9:22:39,mid-sep
2026/1/29 9:22:46,middle
2026/1/29 9:23:09,corridor
2026/1/29 9:23:12,side
2026/1/29 9:40:12,corridor
2026/1/29 9:40:13,middle
2026/1/29 9:40:17,mid-sep
2026/1/29 9:40:20,middle
2026/1/29 9:40:23,corridor
2026/1/29 9:40:26,side
2026/1/29 9:47:32,corridor
2026/1/29 9:47:34,side
2026/1/29 9:49:02,corridor
2026/1/29 9:49:03,middle
2026/1/29 9:49:04,mid-sep
2026/1/29 9:49:07,middle
2026/1/29 9:49:08,corridor
2026/1/29 9:49:08,side
2026/1/29 9:55:11,corridor
2026/1/29 9:55:12,middle
2026/1/29 9:55:12,mid-sep
2026/1/29 9:55:21,middle
2026/1/29 9:55:24,corridor
2026/1/29 9:55:24,side
2026/1/29 10:01:24,corridor
2026/1/29 10:01:24,middle
2026/1/29 10:01:36,mid-sep
2026/1/29 10:01:59,middle
2026/1/29 10:02:00,corridor
2026/1/29 10:02:00,side
2026/1/29 10:48:38,corridor
2026/1/29 10:48:39,middle
2026/1/29 10:48:41,mid-sep
2026/1/29 10:48:58,middle
2026/1/29 10:49:08,corridor
2026/1/29 10:49:09,side
2026/1/29 10:49:20,corridor
2026/1/29 10:49:21,middle
2026/1/29 10:49:21,mid-sep
2026/1/29 10:49:24,middle
2026/1/29 10:49:25,corridor
2026/1/29 10:49:30,side
2026/1/29 10:50:09,corridor
2026/1/29 10:50:13,middle
2026/1/29 10:50:13,mid-sep
2026/1/29 10:50:54,middle
2026/1/29 10:50:58,corridor
2026/1/29 10:51:01,side
2026/1/29 10:59:49,corridor
2026/1/29 10:59:50,middle
2026/1/29 10:59:52,mid-sep
2026/1/29 11:00:22,middle
2026/1/29 11:00:28,corridor
2026/1/29 11:00:28,side
2026/1/29 11:03:52,corridor
2026/1/29 11:03:55,side
2026/1/29 11:05:46,corridor
2026/1/29 11:05:50,side
2026/1/29 11:16:13,corridor
2026/1/29 11:16:16,middle
2026/1/29 11:16:18,mid-sep
2026/1/29 11:16:19,middle
2026/1/29 11:17:04,mid-sep
2026/1/29 11:17:10,middle
2026/1/29 11:17:18,mid-sep
2026/1/29 11:18:35,middle
2026/1/29 11:19:36,mid-sep
2026/1/29 11:19:57,middle
2026/1/29 11:20:09,mid-sep
2026/1/29 11:20:12,middle
2026/1/29 11:20:13,corridor
2026/1/29 11:20:14,side
2026/1/29 11:28:44,corridor
2026/1/29 11:28:45,middle
2026/1/29 11:28:45,mid-sep
2026/1/29 11:28:47,middle
2026/1/29 11:40:22,mid-sep
2026/1/29 11:40:24,middle
2026/1/29 11:40:36,corridor
2026/1/29 11:40:39,side
2026/1/29 11:44:39,corridor
2026/1/29 11:44:47,middle
2026/1/29 11:44:56,mid-sep
2026/1/29 11:45:17,middle
2026/1/29 11:45:23,corridor
2026/1/29 11:45:24,side
2026/1/29 13:17:37,corridor
2026/1/29 13:17:38,middle
2026/1/29 13:17:39,mid-sep
2026/1/29 13:17:49,middle
2026/1/29 13:18:05,corridor
2026/1/29 13:18:07,side
2026/1/29 13:18:26,corridor
2026/1/29 13:18:27,middle
2026/1/29 13:18:30,mid-sep
2026/1/29 13:18:33,middle
2026/1/29 13:22:35,mid-sep
2026/1/29 13:23:01,middle
2026/1/29 13:23:01,corridor
2026/1/29 13:23:02,side
2026/1/29 13:26:03,corridor
2026/1/29 13:26:06,middle
2026/1/29 13:26:08,mid-sep
2026/1/29 13:26:30,middle
2026/1/29 13:26:48,corridor
2026/1/29 13:26:50,middle
2026/1/29 13:26:54,corridor
2026/1/29 13:26:55,side
2026/1/29 13:40:31,corridor
2026/1/29 13:40:34,middle
2026/1/29 13:40:38,mid-sep
2026/1/29 13:42:02,middle
2026/1/29 13:42:43,mid-sep
2026/1/29 13:43:11,middle
2026/1/29 13:43:21,mid-sep
2026/1/29 13:43:50,middle
2026/1/29 13:43:53,corridor
2026/1/29 13:43:56,side
2026/1/29 13:44:22,corridor
2026/1/29 13:44:23,middle
2026/1/29 13:44:24,mid-sep
2026/1/29 13:45:05,middle
2026/1/29 13:51:10,mid-sep
2026/1/29 13:51:19,middle
2026/1/29 13:51:33,corridor
2026/1/29 13:51:34,side
2026/1/29 16:34:21,corridor
2026/1/29 16:34:22,middle
2026/1/29 16:43:39,mid-sep
2026/1/29 16:43:42,middle
2026/1/29 16:43:45,corridor
2026/1/29 16:43:48,side
2026/1/29 16:45:57,corridor
2026/1/29 16:45:57,middle
2026/1/29 16:45:58,mid-sep
2026/1/29 16:45:59,middle
2026/1/29 16:46:02,corridor
2026/1/29 16:46:03,side
2026/1/29 16:52:38,corridor
2026/1/29 16:52:41,middle
2026/1/29 16:52:42,mid-sep
2026/1/29 16:52:43,middle
2026/1/29 16:52:49,corridor
2026/1/29 16:52:49,side
2026/1/29 17:03:59,corridor
2026/1/29 17:04:00,middle
2026/1/29 17:04:03,mid-sep
2026/1/29 17:04:23,middle
2026/1/29 17:04:25,corridor
2026/1/29 17:04:28,side
2026/1/29 18:33:36,corridor
2026/1/29 18:33:37,middle
2026/1/29 18:33:44,mid-sep
2026/1/29 18:33:45,middle
2026/1/29 18:33:57,mid-sep
2026/1/29 18:33:57,middle
2026/1/29 18:34:06,corridor
2026/1/29 18:34:08,side
2026/1/29 18:43:30,corridor
2026/1/29 18:43:31,middle
2026/1/29 18:43:36,mid-sep
2026/1/29 18:43:39,middle
2026/1/29 18:43:39,corridor
2026/1/29 18:43:39,side
2026/1/29 18:53:43,corridor
2026/1/29 18:53:43,middle
2026/1/29 18:53:44,mid-sep
2026/1/29 18:53:49,middle
2026/1/29 18:53:50,corridor
2026/1/29 18:53:50,side
2026/1/29 19:06:26,corridor
2026/1/29 19:06:26,middle
2026/1/29 19:06:33,mid-sep
2026/1/29 19:06:34,middle
2026/1/29 19:07:13,corridor
2026/1/29 19:07:21,side
2026/1/29 19:30:15,corridor
2026/1/29 19:30:16,middle
2026/1/29 19:30:18,mid-sep
2026/1/29 19:30:19,middle
2026/1/29 19:31:11,mid-sep
2026/1/29 19:32:33,middle
2026/1/29 19:32:34,corridor
2026/1/29 19:32:40,side
2026/1/29 19:39:01,corridor
2026/1/29 19:39:02,middle
2026/1/29 19:39:06,mid-sep
2026/1/29 19:39:12,middle
2026/1/29 19:39:20,corridor
2026/1/29 19:39:21,side
2026/1/29 19:40:08,corridor
2026/1/29 19:40:09,middle
2026/1/29 19:40:10,mid-sep
2026/1/29 19:40:12,middle
2026/1/29 19:40:13,corridor
2026/1/29 19:40:26,side
2026/1/29 20:59:10,corridor
2026/1/29 20:59:10,middle
2026/1/29 20:59:11,mid-sep
2026/1/29 20:59:15,middle
2026/1/29 20:59:22,corridor
2026/1/29 20:59:22,side
2026/1/29 21:01:20,corridor
2026/1/29 21:01:22,middle
2026/1/29 21:01:23,corridor
2026/1/29 21:01:23,side
2026/1/29 21:01:50,corridor
2026/1/29 21:01:51,middle
2026/1/29 21:01:53,corridor
2026/1/29 21:01:53,side
2026/1/29 21:31:07,corridor
2026/1/29 21:31:08,middle
2026/1/29 21:31:09,mid-sep
2026/1/29 21:31:44,middle
2026/1/29 21:31:47,corridor
2026/1/29 21:31:49,side
2026/1/29 21:32:18,corridor
2026/1/29 21:32:22,side
2026/1/29 21:56:40,corridor
2026/1/29 21:56:42,middle
2026/1/29 21:57:53,corridor
2026/1/29 21:58:00,side
2026/1/29 21:58:17,corridor
2026/1/29 21:58:19,side
2026/1/29 23:33:40,corridor
2026/1/29 23:33:40,middle
2026/1/29 23:33:44,mid-sep
2026/1/29 23:33:53,middle
2026/1/29 23:34:13,corridor
2026/1/29 23:34:16,side
2026/1/29 23:34:36,corridor
2026/1/29 23:34:37,middle
2026/1/29 23:34:39,mid-sep
2026/1/29 23:34:41,middle
2026/1/29 23:34:48,corridor
2026/1/29 23:34:49,side
2026/1/30 0:02:49,corridor
2026/1/30 0:02:49,middle
2026/1/30 0:02:50,mid-sep
2026/1/30 0:02:51,middle
2026/1/30 0:03:49,mid-sep
2026/1/30 0:03:54,middle
2026/1/30 0:03:55,corridor
2026/1/30 0:04:00,middle
2026/1/30 0:04:01,mid-sep
2026/1/30 0:04:21,middle
2026/1/30 0:04:32,mid-sep
2026/1/30 0:05:26,middle
2026/1/30 0:05:51,corridor
2026/1/30 0:05:53,side
2026/1/30 0:06:58,corridor
2026/1/30 0:06:59,middle
2026/1/30 0:07:04,mid-sep
2026/1/30 0:07:04,middle
2026/1/30 0:07:04,corridor
2026/1/30 0:07:05,side
2026/1/30 0:26:58,corridor
2026/1/30 0:26:58,middle
2026/1/30 0:26:59,mid-sep
2026/1/30 0:26:59,middle
2026/1/30 0:27:04,corridor
2026/1/30 0:27:05,side
2026/1/30 2:34:30,corridor
2026/1/30 2:34:31,middle
2026/1/30 2:34:32,mid-sep
2026/1/30 2:34:34,middle
2026/1/30 2:34:40,mid-sep
2026/1/30 2:34:57,middle
2026/1/30 2:35:01,corridor
2026/1/30 2:35:02,side
2026/1/30 2:42:02,corridor
2026/1/30 2:42:03,middle
2026/1/30 2:42:04,mid-sep
2026/1/30 2:42:08,middle
2026/1/30 2:42:17,corridor
2026/1/30 2:42:21,side
2026/1/30 3:06:12,corridor
2026/1/30 3:06:12,middle
2026/1/30 3:06:13,corridor
2026/1/30 3:06:14,side
2026/1/30 4:59:06,corridor
2026/1/30 4:59:07,middle
2026/1/30 4:59:08,mid-sep
2026/1/30 4:59:16,middle
2026/1/30 4:59:17,corridor
2026/1/30 4:59:19,side
2026/1/30 8:12:23,corridor
2026/1/30 8:12:23,middle
2026/1/30 8:12:25,mid-sep
2026/1/30 8:12:28,middle
2026/1/30 8:12:29,corridor
2026/1/30 8:12:30,side
2026/1/30 9:52:11,corridor
2026/1/30 9:52:14,middle
2026/1/30 9:52:14,mid-sep
2026/1/30 9:52:35,middle
2026/1/30 9:52:39,corridor
2026/1/30 9:52:44,side
2026/1/30 9:59:26,corridor
2026/1/30 9:59:29,middle
2026/1/30 9:59:29,mid-sep
2026/1/30 10:00:21,middle
2026/1/30 10:00:34,corridor
2026/1/30 10:00:36,side
2026/1/30 10:00:48,corridor
2026/1/30 10:00:49,middle
2026/1/30 10:00:55,mid-sep
2026/1/30 10:01:07,middle
2026/1/30 10:01:20,mid-sep
2026/1/30 10:02:20,middle
2026/1/30 10:02:23,corridor
2026/1/30 10:02:26,side
2026/1/30 10:21:36,corridor
2026/1/30 10:21:41,middle
2026/1/30 10:21:42,mid-sep
2026/1/30 10:21:45,middle
2026/1/30 10:21:49,corridor
2026/1/30 10:21:51,side
2026/1/30 10:33:58,corridor
2026/1/30 10:33:58,middle
2026/1/30 10:33:59,mid-sep
2026/1/30 10:36:00,middle
2026/1/30 10:36:19,mid-sep
2026/1/30 10:37:37,middle
2026/1/30 10:45:54,mid-sep
2026/1/30 10:46:07,middle
2026/1/30 10:46:08,corridor
2026/1/30 10:46:13,side
2026/1/30 10:50:09,corridor
2026/1/30 10:50:16,side
2026/1/30 10:50:21,corridor
2026/1/30 10:50:22,middle
2026/1/30 10:50:32,corridor
2026/1/30 10:50:36,side
2026/1/30 10:50:52,corridor
2026/1/30 10:50:53,middle
2026/1/30 10:50:55,mid-sep
2026/1/30 10:51:53,middle
2026/1/30 10:52:05,mid-sep
2026/1/30 10:52:34,middle
2026/1/30 10:57:26,mid-sep
2026/1/30 10:57:27,middle
2026/1/30 10:57:54,mid-sep
2026/1/30 10:58:03,middle
2026/1/30 10:58:05,corridor
2026/1/30 10:58:15,side
2026/1/30 10:58:22,corridor
2026/1/30 10:58:22,middle
2026/1/30 10:58:28,mid-sep
2026/1/30 10:58:48,middle
2026/1/30 10:59:18,mid-sep
2026/1/30 10:59:40,middle
2026/1/30 11:00:36,mid-sep
2026/1/30 11:00:41,middle
2026/1/30 11:00:51,mid-sep
2026/1/30 11:02:06,middle
2026/1/30 11:05:41,mid-sep
2026/1/30 11:05:44,middle
2026/1/30 11:06:00,corridor
2026/1/30 11:06:03,side
2026/1/30 11:15:22,corridor
2026/1/30 11:15:25,middle
2026/1/30 11:15:26,mid-sep
2026/1/30 11:15:31,middle
2026/1/30 11:15:41,corridor
2026/1/30 11:15:42,side
2026/1/30 11:19:46,corridor
2026/1/30 11:19:47,middle
2026/1/30 11:19:51,mid-sep
2026/1/30 11:19:54,middle
2026/1/30 11:19:58,corridor
2026/1/30 11:20:06,middle
2026/1/30 11:20:13,mid-sep
2026/1/30 11:21:02,middle
2026/1/30 11:32:18,mid-sep
2026/1/30 11:32:23,middle
2026/1/30 11:32:37,mid-sep
2026/1/30 11:33:41,middle
2026/1/30 11:33:51,mid-sep
2026/1/30 11:34:35,middle
2026/1/30 11:38:44,corridor
2026/1/30 11:38:58,middle
2026/1/30 11:38:59,corridor
2026/1/30 11:39:25,side
2026/1/30 13:28:35,corridor
2026/1/30 13:28:35,middle
2026/1/30 13:28:37,mid-sep
2026/1/30 13:28:52,middle
2026/1/30 13:29:18,mid-sep
2026/1/30 13:29:21,middle
2026/1/30 13:29:37,corridor
2026/1/30 13:29:47,side
2026/1/30 13:31:58,corridor
2026/1/30 13:31:59,middle
2026/1/30 13:32:55,corridor
2026/1/30 13:32:58,side
2026/1/30 13:41:46,corridor
2026/1/30 13:41:46,middle
2026/1/30 13:41:50,mid-sep
2026/1/30 13:42:21,middle
2026/1/30 13:46:03,mid-sep
2026/1/30 13:46:36,middle
2026/1/30 14:00:55,corridor
2026/1/30 14:00:57,side
2026/1/30 16:55:28,corridor
2026/1/30 16:55:29,middle
2026/1/30 16:55:31,mid-sep
2026/1/30 16:55:38,middle
2026/1/30 16:55:41,corridor
2026/1/30 16:55:42,side
2026/1/30 16:57:31,corridor
2026/1/30 16:57:32,middle
2026/1/30 16:57:32,mid-sep
2026/1/30 16:58:18,middle
2026/1/30 16:59:58,mid-sep
2026/1/30 17:00:49,middle
2026/1/30 17:01:02,mid-sep
2026/1/30 17:01:08,middle
2026/1/30 17:01:39,corridor
2026/1/30 17:01:40,side
2026/1/30 17:04:40,corridor
2026/1/30 17:04:41,middle
2026/1/30 17:04:45,corridor
2026/1/30 17:04:48,side
2026/1/30 18:38:05,corridor
2026/1/30 18:38:06,middle
2026/1/30 18:38:10,mid-sep
2026/1/30 18:38:12,middle
2026/1/30 18:41:37,mid-sep
2026/1/30 18:41:40,middle
2026/1/30 18:41:49,corridor
2026/1/30 18:41:51,side
2026/1/30 18:48:52,corridor
2026/1/30 18:48:52,middle
2026/1/30 18:53:40,mid-sep
2026/1/30 18:53:51,middle
2026/1/30 19:02:11,mid-sep
2026/1/30 19:02:18,middle
2026/1/30 19:02:20,corridor
2026/1/30 19:02:22,side
2026/1/30 19:09:03,corridor
2026/1/30 19:09:04,middle
2026/1/30 19:09:06,mid-sep
2026/1/30 19:09:12,middle
2026/1/30 19:09:27,mid-sep
2026/1/30 19:09:46,middle
2026/1/30 19:17:04,mid-sep
2026/1/30 19:17:07,middle
2026/1/30 19:17:47,mid-sep
2026/1/30 19:18:27,middle
2026/1/30 19:18:31,corridor
2026/1/30 19:18:32,side
2026/1/30 19:28:18,corridor
2026/1/30 19:28:19,middle
2026/1/30 19:46:15,mid-sep
2026/1/30 19:46:18,middle
2026/1/30 19:46:20,corridor
2026/1/30 19:46:21,side
2026/1/30 19:48:03,corridor
2026/1/30 19:48:04,middle
2026/1/30 19:54:36,corridor
2026/1/30 19:54:38,side
2026/1/30 19:59:46,corridor
2026/1/30 19:59:48,middle
2026/1/30 19:59:51,mid-sep
2026/1/30 20:00:14,middle
2026/1/30 20:00:23,mid-sep
2026/1/30 20:00:54,middle
2026/1/30 20:01:02,mid-sep
2026/1/30 20:01:13,middle
2026/1/30 20:10:32,mid-sep
2026/1/30 20:10:44,middle
2026/1/30 20:10:47,corridor
2026/1/30 20:10:49,side
2026/1/30 20:19:31,corridor
2026/1/30 20:19:31,middle
2026/1/30 20:34:41,corridor
2026/1/30 20:34:43,side
2026/1/30 20:36:01,corridor
2026/1/30 20:36:02,middle
2026/1/30 20:36:04,mid-sep
2026/1/30 20:36:16,middle
2026/1/30 20:36:46,corridor
2026/1/30 20:36:48,side
2026/1/30 20:37:20,corridor
2026/1/30 20:37:21,middle
2026/1/30 20:50:47,corridor
2026/1/30 20:51:17,side
2026/1/30 20:51:38,corridor
2026/1/30 20:51:39,middle
2026/1/30 20:51:40,mid-sep
2026/1/30 20:51:42,middle
2026/1/30 20:55:26,corridor
2026/1/30 20:55:30,side
2026/1/30 20:56:06,corridor
2026/1/30 20:56:07,middle
2026/1/30 20:56:10,mid-sep
2026/1/30 20:56:54,middle
2026/1/30 20:57:34,mid-sep
2026/1/30 20:57:41,middle
2026/1/30 20:57:58,mid-sep
2026/1/30 20:58:13,middle
2026/1/30 20:58:48,mid-sep
2026/1/30 20:58:59,middle
