DateTime,LeftMouseLocation
2025/12/29 9:54:41,middle
2025/12/29 9:54:43,corridor
2025/12/29 9:54:47,side
2025/12/29 10:35:47,corridor
2025/12/29 10:35:48,middle
2025/12/29 10:36:45,mid-sep
2025/12/29 10:37:00,middle
2025/12/29 10:37:02,corridor
2025/12/29 10:37:07,side
2025/12/29 10:37:19,corridor
2025/12/29 10:37:19,middle
2025/12/29 10:37:28,mid-sep
2025/12/29 10:38:23,middle
2025/12/29 10:38:26,corridor
2025/12/29 10:38:29,side
2025/12/29 10:39:03,corridor
2025/12/29 10:39:05,middle
2025/12/29 10:39:12,mid-sep
2025/12/29 10:39:17,middle
2025/12/29 10:40:45,corridor
2025/12/29 10:40:47,side
2025/12/29 12:27:39,corridor
2025/12/29 12:27:41,middle
2025/12/29 12:27:43,mid-sep
2025/12/29 12:27:53,middle
2025/12/29 12:28:09,corridor
2025/12/29 12:28:15,side
2025/12/29 12:28:26,corridor
2025/12/29 12:28:27,middle
2025/12/29 12:31:29,mid-sep
2025/12/29 12:31:42,middle
2025/12/29 12:31:43,corridor
2025/12/29 12:31:48,side
2025/12/29 12:32:36,corridor
2025/12/29 12:32:40,middle
2025/12/29 12:32:40,mid-sep
2025/12/29 12:32:42,middle
2025/12/29 12:32:44,corridor
2025/12/29 12:32:44,side
2025/12/29 12:33:02,corridor
2025/12/29 12:33:02,middle
2025/12/29 12:33:03,mid-sep
2025/12/29 12:33:04,middle
2025/12/29 12:33:06,corridor
2025/12/29 12:33:07,side
2025/12/29 12:33:57,corridor
2025/12/29 12:33:57,mid-sep
2025/12/29 12:34:01,corridor
2025/12/29 12:34:02,side
2025/12/29 12:34:06,corridor
2025/12/29 12:34:07,mid-sep
2025/12/29 12:34:09,middle
2025/12/29 12:34:11,side
2025/12/29 13:54:33,corridor
2025/12/29 13:54:33,middle
2025/12/29 13:54:34,mid-sep
2025/12/29 13:54:34,middle
2025/12/29 13:56:41,mid-sep
2025/12/29 13:58:06,middle
2025/12/29 13:58:06,corridor
2025/12/29 13:58:10,side
2025/12/29 14:00:19,corridor
2025/12/29 14:00:20,middle
2025/12/29 14:00:26,mid-sep
2025/12/29 14:01:00,middle
2025/12/29 14:01:00,corridor
2025/12/29 14:01:03,side
2025/12/29 14:01:19,corridor
2025/12/29 14:01:21,middle
2025/12/29 14:01:22,mid-sep
2025/12/29 14:01:26,middle
2025/12/29 14:02:01,mid-sep
2025/12/29 14:05:22,middle
2025/12/29 14:05:28,corridor
2025/12/29 14:05:34,side
2025/12/29 14:39:38,corridor
2025/12/29 14:39:39,middle
2025/12/29 14:39:47,mid-sep
2025/12/29 14:40:08,middle
2025/12/29 14:40:12,corridor
2025/12/29 14:40:33,side
2025/12/29 14:40:35,middle
2025/12/29 14:40:38,mid-sep
2025/12/29 14:41:53,middle
2025/12/29 14:42:14,mid-sep
2025/12/29 14:42:25,middle
2025/12/29 14:42:26,corridor
2025/12/29 14:42:40,side
2025/12/29 14:44:54,corridor
2025/12/29 14:44:54,middle
2025/12/29 14:44:54,mid-sep
2025/12/29 14:44:56,middle
2025/12/29 14:47:07,corridor
2025/12/29 14:47:09,side
2025/12/29 14:59:30,corridor
2025/12/29 14:59:30,middle
2025/12/29 14:59:31,mid-sep
2025/12/29 14:59:36,middle
2025/12/29 14:59:36,corridor
2025/12/29 14:59:41,side
2025/12/29 15:03:18,corridor
2025/12/29 15:03:19,middle
2025/12/29 15:03:19,mid-sep
2025/12/29 15:03:25,middle
2025/12/29 15:03:40,mid-sep
2025/12/29 15:04:30,middle
2025/12/29 15:05:14,mid-sep
2025/12/29 15:05:43,middle
2025/12/29 15:07:03,mid-sep
2025/12/29 15:07:20,middle
2025/12/29 15:07:21,corridor
2025/12/29 15:07:22,side
2025/12/29 15:17:07,corridor
2025/12/29 15:17:09,side
2025/12/29 15:21:46,corridor
2025/12/29 15:21:47,middle
2025/12/29 15:21:47,mid-sep
2025/12/29 15:21:50,middle
2025/12/29 15:21:50,corridor
2025/12/29 15:21:52,side
2025/12/29 15:27:52,corridor
2025/12/29 15:27:52,middle
2025/12/29 15:27:52,mid-sep
2025/12/29 15:27:53,middle
2025/12/29 15:28:24,mid-sep
2025/12/29 15:28:33,middle
2025/12/29 15:28:34,corridor
2025/12/29 15:28:35,side
2025/12/29 15:35:03,corridor
2025/12/29 15:35:03,middle
2025/12/29 15:35:05,mid-sep
2025/12/29 15:42:53,middle
2025/12/29 15:42:53,corridor
2025/12/29 15:42:53,side
2025/12/29 15:46:34,corridor
2025/12/29 15:46:35,middle
2025/12/29 15:46:35,mid-sep
2025/12/29 15:47:49,middle
2025/12/29 15:47:53,corridor
2025/12/29 15:47:56,side
2025/12/29 15:59:22,corridor
2025/12/29 15:59:23,middle
2025/12/29 15:59:23,mid-sep
2025/12/29 15:59:24,middle
2025/12/29 15:59:58,corridor
2025/12/29 15:59:59,side
2025/12/29 16:13:29,corridor
2025/12/29 16:13:30,middle
2025/12/29 16:13:30,mid-sep
2025/12/29 16:13:31,middle
2025/12/29 16:14:54,corridor
2025/12/29 16:15:06,middle
2025/12/29 16:15:07,mid-sep
2025/12/29 16:15:08,middle
2025/12/29 16:19:19,mid-sep
2025/12/29 16:19:26,middle
2025/12/29 16:19:27,corridor
2025/12/29 16:19:28,side
2025/12/29 16:23:22,corridor
2025/12/29 16:23:22,middle
2025/12/29 16:23:24,mid-sep
2025/12/29 16:23:51,middle
2025/12/29 16:23:51,corridor
2025/12/29 16:23:54,side
2025/12/29 16:24:48,corridor
2025/12/29 16:24:49,middle
2025/12/29 16:24:49,mid-sep
2025/12/29 16:24:50,middle
2025/12/29 16:27:00,mid-sep
2025/12/29 16:27:23,middle
2025/12/29 16:27:24,corridor
2025/12/29 16:27:24,side
2025/12/29 16:43:18,middle
2025/12/29 16:43:21,mid-sep
2025/12/29 16:44:14,middle
2025/12/29 16:44:14,corridor
2025/12/29 16:44:15,side
2025/12/29 17:28:23,corridor
2025/12/29 17:28:24,middle
2025/12/29 17:28:24,mid-sep
2025/12/29 17:32:10,middle
2025/12/29 17:33:38,mid-sep
2025/12/29 17:34:32,middle
2025/12/29 17:34:33,corridor
2025/12/29 17:34:37,side
2025/12/29 18:04:14,corridor
2025/12/29 18:04:14,middle
2025/12/29 18:04:14,mid-sep
2025/12/29 18:04:18,middle
2025/12/29 18:04:19,corridor
2025/12/29 18:05:10,side
2025/12/29 18:05:27,corridor
2025/12/29 18:05:28,middle
2025/12/29 18:05:28,mid-sep
2025/12/29 18:06:02,middle
2025/12/29 18:13:22,mid-sep
2025/12/29 18:13:32,middle
2025/12/29 18:13:32,corridor
2025/12/29 18:13:51,side
2025/12/29 18:15:59,corridor
2025/12/29 18:15:59,mid-sep
2025/12/29 18:16:06,middle
2025/12/29 18:17:23,mid-sep
2025/12/29 18:18:37,middle
2025/12/29 18:18:37,corridor
2025/12/29 18:18:40,side
2025/12/29 19:32:06,corridor
2025/12/29 19:32:06,middle
2025/12/29 19:32:08,mid-sep
2025/12/29 19:32:13,middle
2025/12/29 19:34:26,mid-sep
2025/12/29 19:35:35,middle
2025/12/29 19:35:36,corridor
2025/12/29 19:35:41,side
2025/12/29 19:36:43,corridor
2025/12/29 19:36:44,middle
2025/12/29 19:36:44,mid-sep
2025/12/29 19:36:55,middle
2025/12/29 19:36:56,corridor
2025/12/29 19:36:59,side
2025/12/29 19:40:18,corridor
2025/12/29 19:40:19,middle
2025/12/29 19:40:20,mid-sep
2025/12/29 19:40:21,middle
2025/12/29 19:40:22,corridor
2025/12/29 19:40:23,side
2025/12/29 19:41:52,corridor
2025/12/29 19:41:53,middle
2025/12/29 19:41:53,mid-sep
2025/12/29 19:41:54,middle
2025/12/29 19:41:54,corridor
2025/12/29 19:41:56,side
2025/12/29 19:45:26,corridor
2025/12/29 19:45:27,middle
2025/12/29 19:45:27,mid-sep
2025/12/29 19:48:19,middle
2025/12/29 19:48:20,corridor
2025/12/29 19:48:24,side
2025/12/29 20:51:47,corridor
2025/12/29 20:51:48,middle
2025/12/29 20:51:48,mid-sep
2025/12/29 20:51:49,middle
2025/12/29 20:56:18,mid-sep
2025/12/29 20:58:40,middle
2025/12/29 20:59:05,corridor
2025/12/29 20:59:09,side
2025/12/29 21:01:10,corridor
2025/12/29 21:01:12,middle
2025/12/29 21:01:14,mid-sep
2025/12/29 21:01:16,middle
2025/12/29 21:01:17,corridor
2025/12/29 21:01:27,side
2025/12/29 21:05:59,corridor
2025/12/29 21:06:00,middle
2025/12/29 21:06:00,mid-sep
2025/12/29 21:06:05,middle
2025/12/29 21:06:07,corridor
2025/12/29 21:06:14,side
2025/12/29 22:06:34,corridor
2025/12/29 22:06:35,middle
2025/12/29 22:06:40,mid-sep
2025/12/29 22:07:09,middle
2025/12/29 22:07:10,corridor
2025/12/29 22:07:54,side
2025/12/29 22:11:50,corridor
2025/12/29 22:11:50,mid-sep
2025/12/29 22:12:26,middle
2025/12/29 22:12:28,corridor
2025/12/29 22:12:48,middle
2025/12/29 22:12:49,mid-sep
2025/12/29 22:13:21,middle
2025/12/29 22:13:24,corridor
2025/12/29 22:13:28,side
2025/12/29 23:28:03,corridor
2025/12/29 23:28:04,mid-sep
2025/12/29 23:28:31,middle
2025/12/29 23:28:31,corridor
2025/12/29 23:28:35,side
2025/12/29 23:34:39,corridor
2025/12/29 23:34:40,middle
2025/12/29 23:34:42,mid-sep
2025/12/29 23:34:44,middle
2025/12/29 23:34:48,corridor
2025/12/29 23:34:54,side
2025/12/29 23:35:34,corridor
2025/12/29 23:35:35,middle
2025/12/29 23:35:37,mid-sep
2025/12/29 23:35:38,corridor
2025/12/29 23:35:39,side
2025/12/29 23:38:15,corridor
2025/12/29 23:38:16,mid-sep
2025/12/29 23:38:16,middle
2025/12/29 23:38:17,corridor
2025/12/29 23:38:17,side
2025/12/29 23:52:40,corridor
2025/12/29 23:52:40,mid-sep
2025/12/29 23:52:42,corridor
2025/12/29 23:52:45,side
2025/12/30 1:38:30,corridor
2025/12/30 1:38:30,mid-sep
2025/12/30 1:38:34,corridor
2025/12/30 1:38:35,side
2025/12/30 1:40:44,corridor
2025/12/30 1:40:44,mid-sep
2025/12/30 1:40:49,middle
2025/12/30 1:45:15,mid-sep
2025/12/30 1:45:23,middle
2025/12/30 1:45:24,corridor
2025/12/30 1:45:28,side
2025/12/30 3:19:00,corridor
2025/12/30 3:19:00,middle
2025/12/30 3:19:00,mid-sep
2025/12/30 3:19:06,middle
2025/12/30 3:19:06,corridor
2025/12/30 3:19:08,side
2025/12/30 3:23:42,corridor
2025/12/30 3:23:43,middle
2025/12/30 3:23:43,mid-sep
2025/12/30 3:23:49,middle
2025/12/30 3:26:41,corridor
2025/12/30 3:26:42,side
2025/12/30 4:05:17,corridor
2025/12/30 4:05:19,mid-sep
2025/12/30 4:05:30,middle
2025/12/30 4:07:17,corridor
2025/12/30 4:07:23,middle
2025/12/30 4:07:26,mid-sep
2025/12/30 4:08:12,middle
2025/12/30 4:10:27,mid-sep
2025/12/30 4:10:29,middle
2025/12/30 4:10:29,corridor
2025/12/30 4:10:29,side
2025/12/30 4:12:51,corridor
2025/12/30 4:12:52,middle
2025/12/30 4:12:57,mid-sep
2025/12/30 4:13:49,middle
2025/12/30 4:13:50,corridor
2025/12/30 4:14:00,side
2025/12/30 4:18:02,corridor
2025/12/30 4:18:03,middle
2025/12/30 4:18:07,mid-sep
2025/12/30 4:18:27,middle
2025/12/30 4:18:28,corridor
2025/12/30 4:18:33,side
2025/12/30 4:33:07,corridor
2025/12/30 4:33:08,middle
2025/12/30 4:33:12,mid-sep
2025/12/30 4:33:57,middle
2025/12/30 4:34:00,corridor
2025/12/30 4:34:08,side
2025/12/30 5:02:15,corridor
2025/12/30 5:02:16,middle
2025/12/30 5:02:16,mid-sep
2025/12/30 5:02:17,middle
2025/12/30 5:05:43,corridor
2025/12/30 5:05:48,side
2025/12/30 5:05:52,corridor
2025/12/30 5:05:58,middle
2025/12/30 5:05:59,mid-sep
2025/12/30 5:06:03,middle
2025/12/30 5:06:25,corridor
2025/12/30 5:06:28,middle
2025/12/30 5:06:29,mid-sep
2025/12/30 5:07:53,middle
2025/12/30 5:07:55,corridor
2025/12/30 5:07:55,side
2025/12/30 5:11:21,corridor
2025/12/30 5:11:22,middle
2025/12/30 5:11:26,mid-sep
2025/12/30 5:11:43,middle
2025/12/30 5:11:43,corridor
2025/12/30 5:11:48,side
2025/12/30 5:18:40,middle
2025/12/30 5:18:40,mid-sep
2025/12/30 5:18:42,middle
2025/12/30 5:18:43,side
2025/12/30 5:18:47,corridor
2025/12/30 5:18:47,middle
2025/12/30 5:18:48,mid-sep
2025/12/30 5:18:52,middle
2025/12/30 5:18:54,corridor
2025/12/30 5:18:56,side
2025/12/30 5:43:31,corridor
2025/12/30 5:43:31,middle
2025/12/30 5:43:31,mid-sep
2025/12/30 5:43:34,middle
2025/12/30 5:44:33,mid-sep
2025/12/30 5:44:41,middle
2025/12/30 5:44:45,corridor
2025/12/30 5:44:53,side
2025/12/30 5:47:21,middle
2025/12/30 5:47:25,mid-sep
2025/12/30 5:47:31,corridor
2025/12/30 5:47:35,side
2025/12/30 5:47:58,corridor
2025/12/30 5:47:59,middle
2025/12/30 5:48:01,mid-sep
2025/12/30 5:48:15,middle
2025/12/30 5:48:18,corridor
2025/12/30 5:48:21,side
2025/12/30 5:49:13,corridor
2025/12/30 5:49:14,middle
2025/12/30 5:49:15,mid-sep
2025/12/30 5:49:46,middle
2025/12/30 5:50:02,corridor
2025/12/30 5:50:05,middle
2025/12/30 5:50:06,mid-sep
2025/12/30 5:52:55,middle
2025/12/30 5:53:01,corridor
2025/12/30 5:53:05,middle
2025/12/30 5:53:06,mid-sep
2025/12/30 5:55:09,middle
2025/12/30 5:55:10,corridor
2025/12/30 5:55:11,middle
2025/12/30 5:55:13,mid-sep
2025/12/30 5:55:34,middle
2025/12/30 5:55:44,mid-sep
2025/12/30 5:56:04,middle
2025/12/30 5:56:13,mid-sep
2025/12/30 5:56:22,middle
2025/12/30 5:56:33,mid-sep
2025/12/30 5:58:14,middle
2025/12/30 5:58:16,corridor
2025/12/30 5:58:17,side
2025/12/30 6:01:18,corridor
2025/12/30 6:01:19,middle
2025/12/30 6:01:20,mid-sep
2025/12/30 6:01:23,middle
2025/12/30 6:01:27,corridor
2025/12/30 6:01:36,side
2025/12/30 6:08:05,corridor
2025/12/30 6:08:06,middle
2025/12/30 6:08:07,mid-sep
2025/12/30 6:08:10,middle
2025/12/30 6:08:13,corridor
2025/12/30 6:08:15,side
2025/12/30 6:11:27,corridor
2025/12/30 6:11:28,middle
2025/12/30 6:11:28,mid-sep
2025/12/30 6:11:37,middle
2025/12/30 6:11:43,corridor
2025/12/30 6:11:46,middle
2025/12/30 6:11:53,mid-sep
2025/12/30 6:12:37,middle
2025/12/30 6:12:39,corridor
2025/12/30 6:12:40,side
2025/12/30 7:27:20,corridor
2025/12/30 7:27:21,middle
2025/12/30 7:27:23,mid-sep
2025/12/30 7:27:49,middle
2025/12/30 7:27:55,mid-sep
2025/12/30 7:30:21,middle
2025/12/30 7:30:33,mid-sep
2025/12/30 7:30:41,middle
2025/12/30 7:31:05,mid-sep
2025/12/30 7:31:12,middle
2025/12/30 7:31:16,mid-sep
2025/12/30 7:31:25,middle
2025/12/30 7:31:33,corridor
2025/12/30 7:31:35,middle
2025/12/30 7:31:56,mid-sep
2025/12/30 7:34:03,middle
2025/12/30 7:34:05,corridor
2025/12/30 7:34:06,side
2025/12/30 7:35:00,corridor
2025/12/30 7:35:01,middle
2025/12/30 7:35:01,mid-sep
2025/12/30 7:35:07,middle
2025/12/30 7:35:10,corridor
2025/12/30 7:35:13,middle
2025/12/30 7:35:13,mid-sep
2025/12/30 7:35:50,middle
2025/12/30 7:35:50,corridor
2025/12/30 7:36:01,middle
2025/12/30 7:36:03,mid-sep
2025/12/30 7:37:16,middle
2025/12/30 7:37:22,mid-sep
2025/12/30 7:39:27,middle
2025/12/30 7:39:28,corridor
2025/12/30 7:39:37,side
2025/12/30 7:41:04,corridor
2025/12/30 7:41:05,middle
2025/12/30 7:41:06,mid-sep
2025/12/30 7:41:07,middle
2025/12/30 7:44:32,mid-sep
2025/12/30 7:45:21,middle
2025/12/30 7:45:34,mid-sep
2025/12/30 7:46:20,middle
2025/12/30 7:46:44,mid-sep
2025/12/30 7:47:03,middle
2025/12/30 7:47:16,mid-sep
2025/12/30 7:50:47,middle
2025/12/30 7:50:59,mid-sep
2025/12/30 7:51:26,middle
2025/12/30 7:51:33,mid-sep
2025/12/30 7:51:59,middle
2025/12/30 7:52:06,mid-sep
2025/12/30 7:52:11,middle
2025/12/30 7:52:33,mid-sep
2025/12/30 7:54:46,middle
2025/12/30 7:54:48,corridor
2025/12/30 7:54:50,side
2025/12/30 9:20:15,corridor
2025/12/30 9:20:17,middle
2025/12/30 9:20:18,mid-sep
2025/12/30 9:20:19,middle
2025/12/30 9:20:22,corridor
2025/12/30 9:20:22,middle
2025/12/30 9:20:30,mid-sep
2025/12/30 9:22:39,middle
2025/12/30 9:23:16,mid-sep
2025/12/30 9:24:03,middle
2025/12/30 9:26:08,mid-sep
2025/12/30 9:26:25,middle
2025/12/30 9:26:30,corridor
2025/12/30 9:26:37,side
2025/12/30 9:36:05,corridor
2025/12/30 9:36:05,middle
2025/12/30 9:36:06,mid-sep
2025/12/30 9:36:17,middle
2025/12/30 9:36:23,corridor
2025/12/30 9:36:26,side
2025/12/30 9:42:59,corridor
2025/12/30 9:43:00,middle
2025/12/30 9:43:00,mid-sep
2025/12/30 9:43:38,middle
2025/12/30 9:43:49,mid-sep
2025/12/30 9:44:06,middle
2025/12/30 9:44:17,mid-sep
2025/12/30 9:44:29,middle
2025/12/30 9:44:37,mid-sep
2025/12/30 9:44:39,middle
2025/12/30 9:44:41,corridor
2025/12/30 9:44:41,side
2025/12/30 11:29:48,corridor
2025/12/30 11:29:49,middle
2025/12/30 11:29:50,mid-sep
2025/12/30 11:32:50,middle
2025/12/30 11:32:51,corridor
2025/12/30 11:32:53,side
2025/12/30 12:56:27,corridor
2025/12/30 12:56:28,middle
2025/12/30 12:56:28,mid-sep
2025/12/30 12:56:30,middle
2025/12/30 12:56:34,mid-sep
2025/12/30 12:56:57,middle
2025/12/30 12:56:59,corridor
2025/12/30 12:57:00,side
2025/12/30 12:57:45,corridor
2025/12/30 12:57:47,middle
2025/12/30 12:57:47,mid-sep
2025/12/30 12:57:48,middle
2025/12/30 13:01:37,mid-sep
2025/12/30 13:02:06,middle
2025/12/30 13:02:08,corridor
2025/12/30 13:02:16,side
2025/12/30 14:02:22,corridor
2025/12/30 14:02:24,middle
2025/12/30 14:02:27,mid-sep
2025/12/30 14:02:34,middle
2025/12/30 14:02:35,corridor
2025/12/30 14:02:39,side
2025/12/30 14:03:15,corridor
2025/12/30 14:03:16,middle
2025/12/30 14:03:16,mid-sep
2025/12/30 14:03:17,middle
2025/12/30 14:06:02,mid-sep
2025/12/30 14:06:08,middle
2025/12/30 14:06:09,corridor
2025/12/30 14:06:11,side
2025/12/30 14:12:13,corridor
2025/12/30 14:12:13,middle
2025/12/30 14:12:14,mid-sep
2025/12/30 14:12:18,middle
2025/12/30 14:15:08,mid-sep
2025/12/30 14:15:29,middle
2025/12/30 14:15:40,mid-sep
2025/12/30 14:15:41,middle
2025/12/30 14:15:42,corridor
2025/12/30 14:15:46,side
2025/12/30 14:55:31,corridor
2025/12/30 14:55:32,middle
2025/12/30 14:55:32,mid-sep
2025/12/30 14:57:00,middle
2025/12/30 14:57:01,corridor
2025/12/30 14:57:06,side
2025/12/30 14:57:55,corridor
2025/12/30 14:57:56,middle
2025/12/30 14:57:56,mid-sep
2025/12/30 14:58:16,middle
2025/12/30 14:58:17,corridor
2025/12/30 14:58:18,side
2025/12/30 15:01:46,corridor
2025/12/30 15:01:47,middle
2025/12/30 15:01:47,mid-sep
2025/12/30 15:01:48,middle
2025/12/30 15:04:41,corridor
2025/12/30 15:04:43,side
2025/12/30 15:06:01,corridor
2025/12/30 15:06:02,mid-sep
2025/12/30 15:06:13,middle
2025/12/30 15:06:16,corridor
2025/12/30 15:06:17,side
2025/12/30 15:12:36,corridor
2025/12/30 15:12:37,mid-sep
2025/12/30 15:12:39,middle
2025/12/30 15:12:40,corridor
2025/12/30 15:12:40,side
2025/12/30 15:16:52,corridor
2025/12/30 15:16:52,mid-sep
2025/12/30 15:16:54,corridor
2025/12/30 15:16:55,side
2025/12/30 15:28:28,corridor
2025/12/30 15:28:29,middle
2025/12/30 15:28:31,mid-sep
2025/12/30 15:29:19,middle
2025/12/30 15:33:30,mid-sep
2025/12/30 15:33:48,middle
2025/12/30 15:34:03,corridor
2025/12/30 15:34:04,side
2025/12/30 15:36:14,corridor
2025/12/30 15:36:15,middle
2025/12/30 15:36:15,mid-sep
2025/12/30 15:36:17,middle
2025/12/30 15:36:18,mid-sep
2025/12/30 15:36:20,middle
2025/12/30 15:37:17,mid-sep
2025/12/30 15:38:06,middle
2025/12/30 15:38:09,corridor
2025/12/30 15:38:10,side
2025/12/30 15:40:04,corridor
2025/12/30 15:40:13,middle
2025/12/30 15:40:13,mid-sep
2025/12/30 15:40:13,middle
2025/12/30 15:40:13,corridor
2025/12/30 15:40:14,side
2025/12/30 15:51:29,corridor
2025/12/30 15:51:29,middle
2025/12/30 15:51:29,mid-sep
2025/12/30 15:51:31,middle
2025/12/30 15:51:31,corridor
2025/12/30 15:51:32,side
2025/12/30 16:05:37,corridor
2025/12/30 16:05:38,mid-sep
2025/12/30 16:05:38,corridor
2025/12/30 16:05:48,side
2025/12/30 16:13:37,corridor
2025/12/30 16:13:38,middle
2025/12/30 16:13:39,mid-sep
2025/12/30 16:13:40,corridor
2025/12/30 16:13:41,side
2025/12/30 16:23:35,corridor
2025/12/30 16:23:36,middle
2025/12/30 16:23:36,mid-sep
2025/12/30 16:24:10,middle
2025/12/30 16:24:10,corridor
2025/12/30 16:24:11,side
2025/12/30 16:24:59,corridor
2025/12/30 16:24:59,middle
2025/12/30 16:25:00,mid-sep
2025/12/30 16:25:01,middle
2025/12/30 16:26:44,corridor
2025/12/30 16:26:48,side
2025/12/30 16:46:17,corridor
2025/12/30 16:46:18,middle
2025/12/30 16:46:18,mid-sep
2025/12/30 16:46:19,middle
2025/12/30 16:47:17,mid-sep
2025/12/30 16:47:40,middle
2025/12/30 16:47:41,corridor
2025/12/30 16:47:42,side
2025/12/30 16:49:06,corridor
2025/12/30 16:49:07,middle
2025/12/30 16:49:07,mid-sep
2025/12/30 16:49:08,middle
2025/12/30 16:55:01,mid-sep
2025/12/30 16:55:20,middle
2025/12/30 16:55:23,corridor
2025/12/30 16:55:26,side
2025/12/30 17:16:49,corridor
2025/12/30 17:16:49,mid-sep
2025/12/30 17:16:54,middle
2025/12/30 17:16:54,corridor
2025/12/30 17:16:55,side
2025/12/30 17:57:54,corridor
2025/12/30 17:57:55,middle
2025/12/30 17:57:56,mid-sep
2025/12/30 17:57:57,middle
2025/12/30 17:58:02,corridor
2025/12/30 17:58:13,side
2025/12/30 17:58:21,corridor
2025/12/30 17:58:21,middle
2025/12/30 17:58:23,mid-sep
2025/12/30 17:58:48,middle
2025/12/30 17:59:44,corridor
2025/12/30 18:00:09,side
2025/12/30 18:01:12,corridor
2025/12/30 18:01:13,middle
2025/12/30 18:01:13,mid-sep
2025/12/30 18:01:14,middle
2025/12/30 18:05:58,mid-sep
2025/12/30 18:06:48,middle
2025/12/30 18:06:50,corridor
2025/12/30 18:06:54,side
2025/12/30 18:20:47,corridor
2025/12/30 18:20:48,middle
2025/12/30 18:20:50,mid-sep
2025/12/30 18:21:20,middle
2025/12/30 18:21:22,corridor
2025/12/30 18:21:27,side
2025/12/30 19:58:37,corridor
2025/12/30 19:58:38,middle
2025/12/30 19:58:38,mid-sep
2025/12/30 19:58:39,middle
2025/12/30 19:59:39,corridor
2025/12/30 19:59:47,side
2025/12/30 20:03:54,corridor
2025/12/30 20:03:55,middle
2025/12/30 20:03:55,mid-sep
2025/12/30 20:04:01,middle
2025/12/30 20:04:02,corridor
2025/12/30 20:04:09,side
2025/12/30 20:04:32,corridor
2025/12/30 20:04:32,middle
2025/12/30 20:04:32,mid-sep
2025/12/30 20:04:33,middle
2025/12/30 20:06:14,mid-sep
2025/12/30 20:06:49,middle
2025/12/30 20:06:52,corridor
2025/12/30 20:06:59,middle
2025/12/30 20:07:00,mid-sep
2025/12/30 20:07:03,middle
2025/12/30 20:07:04,corridor
2025/12/30 20:07:05,side
2025/12/30 20:07:25,corridor
2025/12/30 20:07:26,middle
2025/12/30 20:07:27,mid-sep
2025/12/30 20:07:29,middle
2025/12/30 20:10:18,mid-sep
2025/12/30 20:10:29,middle
2025/12/30 20:12:41,mid-sep
2025/12/30 20:12:57,middle
2025/12/30 20:13:08,mid-sep
2025/12/30 20:13:08,middle
2025/12/30 20:13:08,corridor
2025/12/30 20:13:11,side
2025/12/30 21:46:16,corridor
2025/12/30 21:46:17,middle
2025/12/30 21:46:17,mid-sep
2025/12/30 21:46:18,middle
2025/12/30 21:48:34,mid-sep
2025/12/30 21:48:50,middle
2025/12/30 21:52:44,corridor
2025/12/30 21:52:51,side
2025/12/30 21:55:42,corridor
2025/12/30 21:55:42,middle
2025/12/30 21:55:42,mid-sep
2025/12/30 21:55:44,middle
2025/12/30 21:55:54,corridor
2025/12/30 21:55:56,side
2025/12/30 22:09:34,corridor
2025/12/30 22:09:34,middle
2025/12/30 22:09:35,mid-sep
2025/12/30 22:09:36,middle
2025/12/30 22:11:06,mid-sep
2025/12/30 22:11:45,middle
2025/12/30 22:11:51,mid-sep
2025/12/30 22:11:52,middle
2025/12/30 22:11:53,corridor
2025/12/30 22:11:54,side
2025/12/30 22:12:42,corridor
2025/12/30 22:12:42,middle
2025/12/30 22:12:43,mid-sep
2025/12/30 22:12:54,middle
2025/12/30 22:12:54,corridor
2025/12/30 22:12:55,side
2025/12/30 22:54:57,corridor
2025/12/30 22:54:58,middle
2025/12/30 22:54:58,mid-sep
2025/12/30 22:54:59,middle
2025/12/30 22:59:30,corridor
2025/12/30 22:59:32,side
2025/12/30 23:01:43,corridor
2025/12/30 23:01:46,middle
2025/12/30 23:01:48,mid-sep
2025/12/30 23:01:49,middle
2025/12/30 23:01:49,corridor
2025/12/30 23:01:50,side
2025/12/30 23:05:55,corridor
2025/12/30 23:05:56,middle
2025/12/30 23:05:56,mid-sep
2025/12/30 23:05:57,middle
2025/12/30 23:05:57,corridor
2025/12/30 23:05:57,side
2025/12/30 23:13:24,corridor
2025/12/30 23:13:24,middle
2025/12/30 23:13:24,mid-sep
2025/12/30 23:13:25,middle
2025/12/30 23:16:39,mid-sep
2025/12/30 23:17:00,middle
2025/12/30 23:17:03,corridor
2025/12/30 23:17:07,side
2025/12/31 1:09:48,corridor
2025/12/31 1:09:49,middle
2025/12/31 1:09:49,mid-sep
2025/12/31 1:09:50,middle
2025/12/31 1:17:50,corridor
2025/12/31 1:17:57,side
2025/12/31 1:19:20,corridor
2025/12/31 1:19:23,middle
2025/12/31 1:19:28,mid-sep
2025/12/31 1:19:41,middle
2025/12/31 1:19:48,corridor
2025/12/31 1:19:57,side
2025/12/31 1:20:47,corridor
2025/12/31 1:20:47,middle
2025/12/31 1:20:50,mid-sep
2025/12/31 1:21:04,middle
2025/12/31 1:21:07,corridor
2025/12/31 1:21:11,side
2025/12/31 2:49:31,corridor
2025/12/31 2:49:33,middle
2025/12/31 2:49:33,mid-sep
2025/12/31 2:49:34,middle
2025/12/31 2:49:43,corridor
2025/12/31 2:49:45,side
2025/12/31 2:50:04,corridor
2025/12/31 2:50:05,middle
2025/12/31 2:50:05,mid-sep
2025/12/31 2:50:07,middle
2025/12/31 2:52:34,mid-sep
