Cday,CT,bin,middle,mid_sep,others
1,0,1,0,0,357.75
1,0,2,0,0,357.75
1,0,3,0,0,357.75
1,0,4,0,0,357.75
1,0,5,0,0,357.75
1,0,6,0,0,357.75
1,0,7,0,0,357.75
1,0,8,0,0,357.75
1,0,9,3.000000000201908,5.9999999999936335,348.74999999980446
1,0,10,5.999999999575721,5.999999999994543,345.75000000042974
1,1,1,5.000000000338787,8.999999999788542,343.74999999987267
1,1,2,5.999999999994543,4.999999999925421,346.75000000008004
1,1,3,320.75000000001637,3.0000000002009983,33.99999999978263
1,1,4,100.2500000000764,0,257.4999999999236
1,1,5,0,0,357.75
1,1,6,0,0,357.75
1,1,7,0,0,357.75
1,1,8,0,0,357.75
1,1,9,0,0,357.75
1,1,10,0,0,357.75
1,2,1,0,0,357.75
1,2,2,0,0,357.75
1,2,3,0,0,357.75
1,2,4,0,0,357.75
1,2,5,0,0,357.75
1,2,6,0,0,357.75
1,2,7,0,0,357.75
1,2,8,5.000000000331056,5.999999999996362,346.7499999996726
1,2,9,1.0000000000673026,0,356.7499999999327
1,2,10,28,17.99999999998363,311.74999999976717
1,3,1,0,0,357.75
1,3,2,213.0000000000091,0,144.7499999999909
1,3,3,4,19.749999999976353,333.99999999975444
1,3,4,21.999999999847205,23.250000000049113,312.5000000001037
1,3,5,2.0000000001327862,0,355.7499999998672
1,3,6,0,0,357.75
1,3,7,345.7500000000946,0,11.999999999905413
1,3,8,49.24999999989086,20.999999999774445,287.5000000003347
1,3,9,0,0,357.75
1,3,10,0,0,357.75
1,4,1,217.74999999994543,0,140.00000000005457
1,4,2,46.250000000227374,15.000000000190994,296.49999999958163
1,4,3,0,0,357.75
1,4,4,0,0,357.75
1,4,5,2.0000000001255103,0,355.7499999998745
1,4,6,3.0000000002110028,11.999999999990905,342.7499999997981
1,4,7,2.000000000149157,2.0000000001273293,353.7499999997235
1,4,8,4.0000000002655725,16.999999999919964,336.74999999981446
1,4,9,0,0,357.75
1,4,10,22.999999999901775,11.999999999992724,322.7500000001055
1,5,1,0,0,357.75
1,5,2,0,0,357.75
1,5,3,0,0,357.75
1,5,4,0,0,357.75
1,5,5,0,0,357.75
1,5,6,0,0,357.75
1,5,7,0,0,357.75
1,5,8,0,0,357.75
1,5,9,0,0,357.75
1,5,10,0,0,357.75
1,6,1,0,0,357.75
1,6,2,0,16.500000000134605,341.2499999998654
1,6,3,7.0000000000763976,9.5,341.25
1,6,4,4.999999999930878,0,352.7500000000691
1,6,5,2.0000000001236913,1.0000000000763976,354.7499999997999
1,6,6,0,0,357.75
1,6,7,300.2499999999345,0,57.500000000065484
1,6,8,70.74999999965075,8,279.0000000002219
1,6,9,25.000000000040018,22.999999999916326,309.75000000004366
1,6,10,5.999999999996362,0,351.75000000000364
1,7,1,0,0,357.75
1,7,2,0,0,357.75
1,7,3,0,0,357.75
1,7,4,0,0,357.75
1,7,5,0,0,357.75
1,7,6,0,0,357.75
1,7,7,0,0,357.75
1,7,8,0,0,357.75
1,7,9,0,0,357.75
1,7,10,0,0,357.75
1,8,1,0,0,357.75
1,8,2,0,0,357.75
1,8,3,0,0,357.75
1,8,4,0,0,357.75
1,8,5,0,0,357.75
1,8,6,0,0,357.75
1,8,7,0,0,357.75
1,8,8,0,0,357.75
1,8,9,0,0,357.75
1,8,10,0,0,357.75
1,9,1,0,0,357.75
1,9,2,0,0,357.75
1,9,3,0,0,357.75
1,9,4,0,0,357.75
1,9,5,0,0,357.75
1,9,6,0,0,357.75
1,9,7,0,0,357.75
1,9,8,0,0,357.75
1,9,9,0,0,357.75
1,9,10,57.00000000061118,4.9999999999126885,295.74999999947613
1,10,1,238.00000000001455,0,119.74999999998545
1,10,2,1.0000000000654836,2.000000000138243,354.7499999997963
1,10,3,0,0,357.75
1,10,4,121.99999999993452,0,235.75000000006548
1,10,5,56.99999999983993,0,300.75000000016007
1,10,6,95.49999999991269,0,262.2500000000873
1,10,7,220.50000000007276,2.9999999997817213,134.25000000014552
1,10,8,0,0,357.75
1,10,9,47.749999999774445,0,310.00000000022555
1,10,10,323.75000000016735,0,33.99999999983265
1,11,1,26.5,0,331.2500000001819
1,11,2,103.00000000002183,0,254.74999999997817
1,11,3,357.75,0,0
1,11,4,133.24999999983993,0,224.50000000016007
1,11,5,0,0,357.75
1,11,6,0,0,357.75
1,11,7,182.75000000000728,0,174.99999999999272
1,11,8,195.25000000005093,3.999999999854481,158.5000000000946
1,11,9,0,0,357.75
1,11,10,208.00000000028376,0,149.74999999971624
1,12,1,101.99999999970169,0,255.75000000029831
1,12,2,0,0,357.75
1,12,3,2.0000000001309672,0,355.74999999986903
1,12,4,58.00000000029104,0,299.74999999970896
1,12,5,81.99999999970896,0,275.75000000029104
1,12,6,207.00000000001455,0,150.74999999998545
1,12,7,0,0,357.75
1,12,8,16.999999999919964,0,340.75000000008004
1,12,9,242.74999999997817,0,115.00000000002183
1,12,10,40.24999999982538,0,317.5000000001746
1,13,1,117.00000000010914,0,240.74999999989086
1,13,2,178.99999999999272,0,178.75000000000728
1,13,3,28.999999999687134,0,328.75000000031287
1,13,4,28.000000000247383,0,329.7499999997526
1,13,5,0,0,357.75
1,13,6,132.00000000029831,0,225.74999999970169
1,13,7,89.99999999991996,0,267.75000000008004
1,13,8,1.0000000000654836,0,356.7499999999345
1,13,9,297.2500000002474,0,60.49999999975262
1,13,10,54.749999999701686,0,303.0000000002983
1,14,1,0,0,357.75
1,14,2,210.4999999999418,0,147.2500000000582
1,14,3,49.499999999956344,0,308.25000000004366
1,14,4,138.99999999994907,10,208.75000000019645
1,14,5,33.99999999983265,0,323.75000000016735
1,14,6,51.50000000016735,0,306.24999999983265
1,14,7,314.5000000003274,1.9999999997235136,41.24999999994907
1,14,8,7.000000000058208,3.000000000196451,347.74999999974534
1,14,9,342.7500000003274,0,14.999999999672582
1,14,10,114.25000000014552,76.00000000020373,167.49999999965075
1,15,1,53.99999999994907,0,303.75000000005093
1,15,2,327.00000000029104,5,25.74999999978172
1,15,3,357.75,0,0
1,15,4,357.75,0,0
1,15,5,357.75,0,0
1,15,6,357.75,0,0
1,15,7,31.99999999985448,0,325.7500000001455
1,15,8,23.999999999978172,25.000000000043656,308.7499999999782
1,15,9,313.0000000001892,0,44.749999999810825
1,15,10,0,0,357.75
1,16,1,0,0,357.75
1,16,2,0,0,357.75
1,16,3,0,0,357.75
1,16,4,0,0,357.75
1,16,5,0,0,357.75
1,16,6,0,0,357.75
1,16,7,0,0,357.75
1,16,8,0,0,357.75
1,16,9,0,0,357.75
1,16,10,0,0,357.75
1,17,1,0,0,357.75
1,17,2,0,0,357.75
1,17,3,0,0,357.75
1,17,4,0,0,357.75
1,17,5,0,0,357.75
1,17,6,0,0,357.75
1,17,7,0,0,357.75
1,17,8,0,0,357.75
1,17,9,0,0,357.75
1,17,10,0,0,357.75
1,18,1,0,0,357.75
1,18,2,0,0,357.75
1,18,3,0,0,357.75
1,18,4,0,0,357.75
1,18,5,0,0,357.75
1,18,6,0,0,357.75
1,18,7,0,0,357.75
1,18,8,0,0,357.75
1,18,9,0,0,357.75
1,18,10,0,0,357.75
1,19,1,0,0,357.75
1,19,2,0,0,357.75
1,19,3,159.99999999970896,9.000000000189175,188.75000000010186
1,19,4,35.999999999956344,2.0000000001309672,319.7499999999127
1,19,5,0,0,357.75
1,19,6,21.000000000189175,0,336.7499999998108
1,19,7,17.75000000029104,0,339.99999999970896
1,19,8,357.75,0,0
1,19,9,242.7500000004511,22.99999999991269,92
1,19,10,305.74999999976717,0,52.00000000023283
1,20,1,258.99999999970896,0,98.75000000029104
1,20,2,20.000000000130967,20.5,317.24999999986903
1,20,3,349.25000000010186,8.499999999898137,0
1,20,4,287.7500000001746,21.999999999447027,48.00000000037835
1,20,5,28.99999999991269,62.00000000008731,266.75
1,20,6,0,0,357.75
1,20,7,0,0,357.75
1,20,8,0,0,357.75
1,20,9,0,0,357.75
1,20,10,0,0,357.75
1,21,1,0,0,357.75
1,21,2,0,0,357.75
1,21,3,0,0,357.75
1,21,4,0,0,357.75
1,21,5,0,0,357.75
1,21,6,0,0,357.75
1,21,7,0,0,357.75
1,21,8,0,0,357.75
1,21,9,0,0,357.75
1,21,10,0,0,357.75
1,22,1,0,0,357.75
1,22,2,0,0,357.75
1,22,3,0,0,357.75
1,22,4,268.0000000001746,0,89.74999999982538
1,22,5,287.7500000001892,1.9999999997380655,68.00000000007276
1,22,6,7.250000000247383,6,344.4999999997526
1,22,7,0,0,357.75
1,22,8,0,0,357.75
1,22,9,0,0,357.75
1,22,10,0,0,357.75
1,23,1,0,0,357.75
1,23,2,0,0,357.75
1,23,3,0,0,357.75
1,23,4,0,0,357.75
1,23,5,0,0,357.75
1,23,6,0,0,357.75
1,23,7,0,0,357.75
1,23,8,0,0,357.75
1,23,9,0,0,357.75
1,23,10,0,0,357.75
2,0,1,298.75000000012204,15.000000000190084,43.99999999968787
2,0,2,82.24999999977678,0,275.5000000002232
2,0,3,0,0,357.75
2,0,4,256.0000000000409,0,101.74999999995907
2,0,5,0,0,357.75
2,0,6,0,0,357.75
2,0,7,0,0,357.75
2,0,8,7.000000000063665,26.000000000110504,324.74999999982583
2,0,9,36.00000000036789,8.000000000132786,313.7499999994993
2,0,10,0,0,357.75
2,1,1,0,0,357.75
2,1,2,10,10.999999999920874,336.7500000002228
2,1,3,326.7499999999345,0,31.000000000065484
2,1,4,60.249999999920874,0,297.5000000000791
2,1,5,0,0,357.75
2,1,6,0,0,357.75
2,1,7,0,0,357.75
2,1,8,0,0,357.75
2,1,9,0,0,357.75
2,1,10,0,0,357.75
