Cday,CT,bin,both_mid,both_midsep
6,4,5,0,0
6,4,6,0,0
6,4,7,0,0
6,4,8,0,0
6,4,9,0,0
6,4,10,0,0
6,5,1,0,0
6,5,2,0,0
6,5,3,0,0
6,5,4,0,0
6,5,5,0,0
6,5,6,0,0
6,5,7,0,0
6,5,8,0,0
6,5,9,0,0
6,5,10,0,0
6,6,1,0,0
6,6,2,10.00000000005457,22.49999999976717
6,6,3,9.999999999839929,49.50000000017826
6,6,4,2.999999999792635,8.000000000138243
6,6,5,0,0
6,6,6,10.99999999992724,72.99999999999636
6,6,7,0,0
6,6,8,0,0
6,6,9,32.000000000098225,0
6,6,10,0,0
6,7,1,7,14.999999999992724
6,7,2,134.99999999986903,0
6,7,3,20.99999999996362,23.999999999978172
6,7,4,3.000000000007276,1.0000000000691216
6,7,5,80.99999999993452,95.00000000004002
6,7,6,15.999999999858119,0
6,7,7,0,0
6,7,8,0,0
6,7,9,0,0
6,7,10,0,0
6,8,1,0,0
6,8,2,0,0
6,8,3,0,0
6,8,4,0,0
6,8,5,0,0
6,8,6,0,0
6,8,7,0,0
6,8,8,0,0
6,8,9,0,0
6,8,10,0,0
6,9,1,0,0
6,9,2,0,0
6,9,3,0,0
6,9,4,0,0
6,9,5,0,0
6,9,6,0,0
6,9,7,0,0
6,9,8,0,0
6,9,9,0,0
6,9,10,0,0
6,10,1,50.00000000008731,129.99999999995634
6,10,2,0,0
6,10,3,0,0
6,10,4,0,0
6,10,5,0,0
6,10,6,0,0
6,10,7,0,0
6,10,8,0,0
6,10,9,0,0
6,10,10,0,0
6,11,1,0,0
6,11,2,0,0
6,11,3,0,0
6,11,4,0,0
6,11,5,0,0
6,11,6,0,0
6,11,7,0,0
6,11,8,0,0
6,11,9,2.999999999992724,7.000000000058208
6,11,10,20.999999999985448,26.999999999970896
6,12,1,2.0000000001309672,12.99999999985448
6,12,2,0,0
6,12,3,5.999999999985448,0
6,12,4,0,0
6,12,5,0,0
6,12,6,0,0
6,12,7,0,0
6,12,8,0,0
6,12,9,0,0
6,12,10,0,0
6,13,1,0,0
6,13,2,0,0
6,13,3,0,0
6,13,4,0,0
6,13,5,1.9999999999272404,29.999999999970896
6,13,6,0,0
6,13,7,0,0
6,13,8,0,0
6,13,9,0,0
6,13,10,0,0
6,14,1,0,0
6,14,2,0,0
6,14,3,0,0
6,14,4,0,0
6,14,5,0,0
6,14,6,0,0
6,14,7,0,0
6,14,8,74.00000000024738,57.99999999982538
6,14,9,16.749999999788997,41.00000000009459
6,14,10,70.75000000025466,15.99999999985448
6,15,1,5.5000000000800355,2.999999999992724
6,15,2,0,0
6,15,3,0,0
6,15,4,0,0
6,15,5,0,0
6,15,6,0,0
6,15,7,0,0
6,15,8,0,0
6,15,9,0,0
6,15,10,0,0
6,16,1,0,0
6,16,2,0,0
6,16,3,0,0
6,16,4,0,0
6,16,5,0,0
6,16,6,0,0
6,16,7,0.9999999998617568,41.00000000009459
6,16,8,0,0
6,16,9,32.999999999970896,0
6,16,10,14.999999999985448,0
6,17,1,0,0
6,17,2,0,0
6,17,3,0,0
6,17,4,0,0
6,17,5,0,0
6,17,6,0,0
6,17,7,0,0
6,17,8,0,0
6,17,9,0,0
6,17,10,0,0
6,18,1,0,0
6,18,2,0,0
6,18,3,0,0
6,18,4,0,0
6,18,5,0,0
6,18,6,0,0
6,18,7,0,0
6,18,8,0,0
6,18,9,0,0
6,18,10,0,0
6,19,1,0,0
6,19,2,0,0
6,19,3,0,0
6,19,4,0,0
6,19,5,0,0
6,19,6,0,0
6,19,7,0,0
6,19,8,0,0
6,19,9,0,0
6,19,10,0,0
6,20,1,0,0
6,20,2,0,0
6,20,3,0,0
6,20,4,0,0
6,20,5,0,0
6,20,6,0,0
6,20,7,0,0
6,20,8,0,0
6,20,9,0,0
6,20,10,0,0
6,21,1,0,0
6,21,2,0,0
6,21,3,0,0
6,21,4,0,0
6,21,5,0,0
6,21,6,0,0
6,21,7,0,0
6,21,8,0,0
6,21,9,0,0
6,21,10,0,0
6,22,1,0,0
6,22,2,0,0
6,22,3,0,0
6,22,4,0,0
6,22,5,0,0
6,22,6,0,0
6,22,7,0,0
6,22,8,0,0
6,22,9,0,0
6,22,10,0,0
6,23,1,0,0
6,23,2,0,0
6,23,3,0,0
6,23,4,0,0
6,23,5,0,0
6,23,6,0,0
6,23,7,0,0
6,23,8,0,0
6,23,9,0,0
6,23,10,0,0
7,0,1,0,0
7,0,2,0,0
7,0,3,0,0
7,0,4,88.00000000018963,31.000000000040018
7,0,5,3.0000000001994067,0
7,0,6,0,0
7,0,7,0,0
7,0,8,0,0
7,0,9,0,0
7,0,10,0,0
7,1,1,0,0
7,1,2,0,0
7,1,3,0,0
7,1,4,0,0
7,1,5,0,0
7,1,6,0,0
7,1,7,0,0
7,1,8,0,0
7,1,9,0,0
7,1,10,31.999999999959982,55.00000000001637
7,2,1,37.00000000018554,27.00000000018099
7,2,2,7.000000000064574,27.49999999965621
7,2,3,114.0000000002965,58.49999999999909
7,2,4,0,0
7,2,5,0,0
7,2,6,0,0
7,2,7,0,0
7,2,8,0,0
7,2,9,0,0
7,2,10,0,0
7,3,1,0,0
7,3,2,0,0
7,3,3,0,0
7,3,4,0,0
7,3,5,0,0
7,3,6,0,0
7,3,7,0,0
7,3,8,0,0
7,3,9,0,0
7,3,10,0,0
7,4,1,0,0
7,4,2,0,0
7,4,3,0,0
7,4,4,0,0
7,4,5,0,0
7,4,6,0,0
7,4,7,0,0
7,4,8,0,0
7,4,9,0,0
7,4,10,0,0
7,5,1,0,0
7,5,2,0,0
7,5,3,0,0
7,5,4,0,0
7,5,5,0,0
7,5,6,0,0
7,5,7,0,0
7,5,8,0,0
7,5,9,0,0
7,5,10,0,0
7,6,1,26.00000000012369,26.99999999976353
7,6,2,48.00000000036016,18.999999999643478
7,6,3,1,0
7,6,4,3.000000000196451,8
7,6,5,6,23.999999999974534
7,6,6,1.4999999999199645,0
7,6,7,139.5000000001637,53.999999999934516
7,6,8,4.0000000002619345,3.999999999861757
7,6,9,131.00000000023283,51.999999999810825
7,6,10,4.999999999519787,0
7,7,1,175.2500000001637,32.00000000011278
7,7,2,22.75,1.9999999997235136
7,7,3,0,0
7,7,4,0,0
7,7,5,0,0
7,7,6,0,0
7,7,7,0,0
7,7,8,0,0
7,7,9,0,0
7,7,10,0,0
7,8,1,0,0
7,8,2,0,0
7,8,3,0,0
7,8,4,0,0
7,8,5,0,0
7,8,6,0,0
7,8,7,0,0
7,8,8,0,0
7,8,9,0,0
7,8,10,0,0
7,9,1,0,0
7,9,2,10.99999999992724,49.00000000002183
7,9,3,74.75000000000728,10.999999999912689
7,9,4,88.25,80
7,9,5,38.00000000010186,26.00000000010914
7,9,6,0,0
7,9,7,0,0
7,9,8,0,0
7,9,9,0,0
7,9,10,0,0
7,10,1,0,0
7,10,2,0,0
7,10,3,0,0
7,10,4,0,0
7,10,5,0,0
7,10,6,0,0
7,10,7,0,0
7,10,8,0,0
7,10,9,0,0
7,10,10,0,0
7,11,1,0,0
7,11,2,0,0
7,11,3,0,0
7,11,4,0,0
7,11,5,0,0
7,11,6,0,0
7,11,7,0,0
7,11,8,0,0
7,11,9,0,0
7,11,10,0,0
7,12,1,0,0
7,12,2,0,0
7,12,3,2.000000000138243,15.249999999752617
7,12,4,5.999999999978172,17.75000000042928
7,12,5,1.9999999997235136,53.74999999989086
7,12,6,1.0000000000654836,28.25000000030559
7,12,7,0,0
7,12,8,0,0
7,12,9,0,0
7,12,10,0,0
7,13,1,0,0
7,13,2,0,0
7,13,3,0,0
7,13,4,0,0
7,13,5,0,0
7,13,6,0,0
7,13,7,0,0
7,13,8,0,0
7,13,9,0,0
7,13,10,0,0
7,14,1,0,0
7,14,2,0,0
7,14,3,0,0
7,14,4,0,0
7,14,5,0,0
7,14,6,0,0
7,14,7,0,0
7,14,8,0,0
7,14,9,0,0
7,14,10,0,0
7,15,1,0,0
7,15,2,0,0
7,15,3,0,0
7,15,4,0,0
7,15,5,0,0
7,15,6,0,0
7,15,7,0,0
7,15,8,0,0
7,15,9,0,0
7,15,10,25.99999999888678,67.00000000045839
7,16,1,58.999999999883585,26.00000000007276
7,16,2,0,0
7,16,3,6.999999999650754,0
7,16,4,0,0
7,16,5,0,0
7,16,6,0,0
7,16,7,0,0
7,16,8,0,0
7,16,9,0,0
7,16,10,0,0
7,17,1,0,0
7,17,2,0,0
7,17,3,0,0
7,17,4,0,0
7,17,5,0,0
7,17,6,0,0
7,17,7,0,0
7,17,8,0,0
7,17,9,0,0
7,17,10,0,0
7,18,1,0,0
7,18,2,0,0
7,18,3,0,0
7,18,4,0,0
7,18,5,0,0
7,18,6,0,0
7,18,7,0,0
7,18,8,0,0
7,18,9,0,0
7,18,10,0,0
7,19,1,0,0
7,19,2,0,0
7,19,3,0,0
7,19,4,0,0
7,19,5,0,0
7,19,6,0,0
7,19,7,0,0
7,19,8,0,0
7,19,9,0,0
7,19,10,0,0
7,20,1,0,0
7,20,2,0,0
7,20,3,0,0
7,20,4,0,0
7,20,5,0,0
7,20,6,0,0
7,20,7,0,0
7,20,8,0,0
7,20,9,0,0
7,20,10,0,0
7,21,1,0,0
7,21,2,0,0
7,21,3,0,0
7,21,4,0,0
7,21,5,0,0
7,21,6,0,0
7,21,7,0,0
7,21,8,0,0
7,21,9,0,0
7,21,10,0,0
7,22,1,0,0
7,22,2,0,0
7,22,3,0,0
7,22,4,0,0
7,22,5,0,0
7,22,6,0,0
7,22,7,0,0
7,22,8,0,0
7,22,9,0,0
7,22,10,0,0
7,23,1,0,0
7,23,2,0,0
7,23,3,0,0
7,23,4,0,0
7,23,5,0,0
7,23,6,0,0
7,23,7,0,0
7,23,8,0,0
7,23,9,0,0
7,23,10,0,0
