,Cday,CT,bin,data,middle,mid_sep,others
348,1,13,7,0.0,0.0,0.0,360.0
349,1,13,8,21.5,9.0,17.0,334.0
350,1,13,9,42.0,74.0,5.0,281.0
351,1,13,10,8.0,2.0,7.0,351.0
352,1,14,1,5.5,1.0,5.0,354.0
353,1,14,2,0.0,0.0,0.0,360.0
354,1,14,3,10.0,2.0,9.0,349.0
355,1,14,4,0.0,0.0,0.0,360.0
356,1,14,5,0.0,0.0,0.0,360.0
357,1,14,6,0.0,0.0,0.0,360.0
358,1,14,7,0.0,0.0,0.0,360.0
359,1,14,8,0.0,0.0,0.0,360.0
360,1,14,9,20.0,30.0,5.0,325.0
361,1,14,10,7.5,11.0,2.0,347.0
362,1,15,1,14.0,18.0,5.0,337.0
363,1,15,2,10.5,3.0,9.0,348.0
364,1,15,3,0.0,0.0,0.0,360.0
365,1,15,4,0.0,0.0,0.0,360.0
366,1,15,5,22.0,44.0,0.0,316.0
367,1,15,6,0.0,0.0,0.0,360.0
368,1,15,7,4.0,2.0,3.0,355.0
369,1,15,8,85.5,73.0,49.0,238.0
370,1,15,9,0.0,0.0,0.0,360.0
371,1,15,10,0.0,0.0,0.0,360.0
372,1,16,1,4.5,7.0,1.0,352.0
373,1,16,2,0.0,0.0,0.0,360.0
374,1,16,3,81.5,29.0,67.0,264.0
375,1,16,4,48.5,81.0,8.0,271.0
376,1,16,5,177.5,335.0,10.0,15.0
377,1,16,6,53.0,32.0,37.0,291.0
378,1,16,7,97.0,40.0,77.0,243.0
379,1,16,8,34.0,24.0,22.0,314.0
380,1,16,9,66.0,4.0,64.0,292.0
381,1,16,10,62.5,35.0,45.0,280.0
382,1,17,1,0.0,0.0,0.0,360.0
383,1,17,2,54.5,27.0,41.0,292.0
384,1,17,3,0.5,1.0,0.0,359.0
385,1,17,4,0.0,0.0,0.0,360.0
386,1,17,5,0.0,0.0,0.0,360.0
387,1,17,6,0.0,0.0,0.0,360.0
388,1,17,7,0.0,0.0,0.0,360.0
389,1,17,8,0.0,0.0,0.0,360.0
390,1,17,9,0.0,0.0,0.0,360.0
391,1,17,10,0.0,0.0,0.0,360.0
392,1,18,1,0.0,0.0,0.0,360.0
393,1,18,2,0.0,0.0,0.0,360.0
394,1,18,3,0.0,0.0,0.0,360.0
395,1,18,4,0.0,0.0,0.0,360.0
396,1,18,5,0.0,0.0,0.0,360.0
397,1,18,6,0.0,0.0,0.0,360.0
398,1,18,7,23.0,16.0,15.0,329.0
399,1,18,8,48.0,42.0,27.0,291.0
400,1,18,9,10.0,20.0,0.0,340.0
401,1,18,10,0.0,0.0,0.0,360.0
402,1,19,1,0.0,0.0,0.0,360.0
403,1,19,2,0.0,0.0,0.0,360.0
404,1,19,3,0.0,0.0,0.0,360.0
405,1,19,4,0.0,0.0,0.0,360.0
406,1,19,5,0.0,0.0,0.0,360.0
407,1,19,6,0.0,0.0,0.0,360.0
408,1,19,7,0.0,0.0,0.0,360.0
409,1,19,8,0.0,0.0,0.0,360.0
410,1,19,9,0.0,0.0,0.0,360.0
411,1,19,10,0.0,0.0,0.0,360.0
412,1,20,1,5.0,0.0,5.0,355.0
413,1,20,2,0.5,1.0,0.0,359.0
414,1,20,3,0.0,0.0,0.0,360.0
415,1,20,4,59.5,7.0,56.0,297.0
416,1,20,5,0.0,0.0,0.0,360.0
417,1,20,6,5.0,8.0,1.0,351.0
418,1,20,7,19.0,2.0,18.0,340.0
419,1,20,8,16.0,4.0,14.0,342.0
420,1,20,9,21.5,1.0,21.0,338.0
421,1,20,10,0.0,0.0,0.0,360.0
422,1,21,1,0.0,0.0,0.0,360.0
423,1,21,2,165.5,239.0,46.0,75.0
424,1,21,3,180.0,360.0,0.0,0.0
425,1,21,4,28.5,57.0,0.0,303.0
426,1,21,5,0.0,0.0,0.0,360.0
427,1,21,6,0.0,0.0,0.0,360.0
428,1,21,7,0.0,0.0,0.0,360.0
429,1,21,8,0.0,0.0,0.0,360.0
430,1,21,9,0.0,0.0,0.0,360.0
431,1,21,10,0.0,0.0,0.0,360.0
432,1,22,1,0.0,0.0,0.0,360.0
433,1,22,2,49.0,50.0,24.0,286.0
434,1,22,3,0.0,0.0,0.0,360.0
435,1,22,4,0.0,0.0,0.0,360.0
436,1,22,5,5.5,11.0,0.0,349.0
437,1,22,6,12.5,3.0,11.0,346.0
438,1,22,7,51.0,22.0,40.0,298.0
439,1,22,8,11.0,12.0,5.0,343.0
440,1,22,9,24.0,4.0,22.0,334.0
