Cday,CT,bin,middle,mid_sep,others
4,22,10,0,0,360
4,23,1,0,0,360
4,23,2,0,0,360
4,23,3,0,0,360
4,23,4,0,0,360
4,23,5,100,10,250
4,23,6,19,0,341
4,23,7,54,10,296
4,23,8,25,36,299
4,23,9,0,0,360
4,23,10,0,0,360
5,0,1,0,0,360
5,0,2,0,0,360
5,0,3,0,0,360
5,0,4,0,0,360
5,0,5,0,0,360
5,0,6,0,0,360
5,0,7,0,0,360
5,0,8,0,0,360
5,0,9,0,0,360
5,0,10,5,5,350
5,1,1,14,24,322
5,1,2,0,0,360
5,1,3,0,0,360
5,1,4,0,0,360
5,1,5,0,0,360
5,1,6,0,0,360
5,1,7,0,0,360
5,1,8,0,0,360
5,1,9,0,0,360
5,1,10,0,0,360
5,2,1,19,12,329
5,2,2,0,0,360
5,2,3,0,0,360
5,2,4,0,0,360
5,2,5,0,0,360
5,2,6,0,0,360
5,2,7,14,12,334
5,2,8,0,0,360
5,2,9,0,0,360
5,2,10,0,0,360
5,3,1,0,0,360
5,3,2,0,0,360
5,3,3,0,0,360
5,3,4,0,0,360
5,3,5,0,0,360
5,3,6,0,0,360
5,3,7,0,0,360
5,3,8,0,0,360
5,3,9,0,0,360
5,3,10,0,0,360
5,4,1,0,0,360
5,4,2,0,0,360
5,4,3,0,0,360
5,4,4,0,0,360
5,4,5,0,0,360
5,4,6,0,0,360
5,4,7,0,0,360
5,4,8,0,0,360
5,4,9,0,0,360
5,4,10,0,0,360
5,5,1,0,0,360
5,5,2,0,0,360
5,5,3,0,0,360
5,5,4,0,0,360
5,5,5,0,0,360
5,5,6,0,0,360
5,5,7,0,0,360
5,5,8,0,0,360
5,5,9,0,0,360
5,5,10,0,0,360
5,6,1,0,0,360
5,6,2,0,0,360
5,6,3,0,0,360
5,6,4,0,0,360
5,6,5,0,0,360
5,6,6,0,0,360
5,6,7,0,14,686
5,6,8,0,0,720
5,6,9,0,0,720
5,6,10,0,0,720
5,7,1,0,0,720
5,7,2,0,0,720
5,7,3,0,0,720
5,7,4,0,0,720
5,7,5,0,0,720
5,7,6,0,0,720
5,7,7,0,0,720
5,7,8,0,0,720
5,7,9,0,0,720
5,7,10,0,0,720
5,8,1,0,0,720
5,8,2,0,0,720
5,8,3,0,0,720
5,8,4,0,0,720
5,8,5,0,0,720
5,8,6,0,0,720
5,8,7,0,0,720
5,8,8,69,11,640
5,8,9,6,0,714
5,8,10,0,0,720
5,9,1,0,0,720
5,9,2,0,0,448
5,9,3,0,0,360
5,9,4,0,0,360
5,9,5,0,0,360
5,9,6,9,53,298
5,9,7,6,27,327
5,9,8,0,0,360
5,9,9,0,0,360
5,9,10,0,0,360
5,10,1,0,0,360
5,10,2,0,0,360
5,10,3,0,0,360
5,10,4,14,18,328
5,10,5,0,0,360
5,10,6,0,0,360
5,10,7,0,0,360
5,10,8,0,0,360
5,10,9,0,0,360
5,10,10,0,0,360
5,11,1,27,86,247
5,11,2,0,0,360
5,11,3,0,0,360
5,11,4,19,13,328
5,11,5,0,0,360
5,11,6,0,0,360
5,11,7,0,0,360
5,11,8,0,0,360
5,11,9,0,0,360
5,11,10,0,0,360
5,12,1,1,3,356
5,12,2,7,0,353
5,12,3,6,165,189
5,12,4,2,4,354
5,12,5,7,34,319
5,12,6,0,0,360
